title,dataset_global_id
Replication Data for: Multiple Ideal Points: Revealed Preferences in Different Domains,10.7910/DVN/STH14F
Replication Data for: Shadowing as a Tool for Studying Political Elites,10.7910/DVN/TOZUDO
Replication Data for: The Wald Test of Common Factors in Spatial Model Specification Search Strategies,10.7910/DVN/CY7YWE
"Replication Data for ""Measuring Ethnic Bias: Can Misattribution-Based Tools from Social Psychology Reveal Group Biases that Economics Games Cannot?""",10.7910/DVN/ARZJKP
Replication Data for: Achieving Statistical Significance with Control Variables and without Transparency,10.7910/DVN/XIEJCR
Replication Materials for: Using Eye-Tracking to Understand Decision-Making in Conjoint Experiments,10.7910/DVN/TISLDL
Replication Data for: National Electoral Thresholds and Disproportionality,10.7910/DVN/E6NN9E
Replication Data for: Automated Text Classification of News Articles: A Practical Guide,10.7910/DVN/MXKRDE
Replication Data for: Mapping Political Communities: A Statistical Analysis of Lobbying Networks in Legislative Politics,10.7910/DVN/CSAJQY
Replication Data for: The Multiclass Classification of Newspaper Articles with Machine Learning:  The Hybrid Binary Snowball Approach,10.7910/DVN/CFHOCU
Replication Data for: Improving the External Validity of Conjoint Analysis: The Essential Role of Profile Distribution,10.7910/DVN/HVY5GR
Replication Data for: Measuring the Rural Continuum in Political Science,10.7910/DVN/EACMTV
Replication Data for: Spillover Effects in the Presence of Unobserved Networks,10.7910/DVN/G63OG9
Replication Data for: Generalized full matching,10.7910/DVN/1YIX0D
Replication Data for: Publication Biases in Replication Studies,10.7910/DVN/BJMZNR
Replication Data for: Diplomatic Relations in a Virtual World,10.7910/DVN/S8M39Y
Replication Data for: Predicted Probabilities and Inference with Multinomial Logit,10.7910/DVN/MVP6ID
Replication Data for: Machine Learning Predictions as Regression Covariates,10.7910/DVN/QQHBHY
Replication Data for: Scaling Data from Multiple Sources,10.7910/DVN/FOUVEL
Replication Data for: Combining Outcome-Based and Preference-Based Matching: A Constrained Priority Mechanism,10.7910/DVN/ZEV0WX
"Replication Data for: ""Spikes and Variance: Using Google Trends to Detect and Forecast Protests""",10.7910/DVN/WXZH8C
"Replication Data for: Lagged outcomes, lagged predictors, and lagged errors: A clarification on common factors",10.7910/DVN/GWSZV3
"Replication Data for: A Fast Estimator for Binary Choice Models with Spatial, Temporal, and Spatio-Temporal Interdependence",10.7910/DVN/9SKYLD
Replication Data for: Accounting for Skewed or One-Sided Measurement Error in the Dependent Variable,10.7910/DVN/IKSE2O
Replication Data for: Eliciting Beliefs as Distributions in Online Surveys,10.7910/DVN/GEC2LS
Replication Data for: Do Name-based Treatments Violate Information Equivalence? Evidence from a Correspondence Audit Experiment,10.7910/DVN/4LO1XE
"Replication Data for: Understanding, choosing, and unifying multilevel and fixed effect approaches",10.7910/DVN/VZDPSQ
"Replication Data for: Characterizing and assessing temporal heterogeneity: Introducing a change point framework, with applications on the study of democratization",10.7910/DVN/XR3IDV
Replication Data for: Equivalence Testing for Regression Discontinuity Designs,10.7910/DVN/IVRHIR
Replication Data for: A Permutation-Based Changepoint Technique for Monitoring Effect Sizes,10.7910/DVN/NS91FD
Replication Data for: When Groups Fall Apart: Identifying Transnational Polarization during the Arab Uprisings,10.7910/DVN/Z6BCTJ
Replication Data for: The MIDAS Touch: Accurate and Scalable Missing-Data Imputation with Deep Learning,10.7910/DVN/UPL4TT
Replication Data for: Optimizing the Measurement of Sexism in Political Surveys,10.7910/DVN/WVP5LE
Replication Data for: Non-ignorable Attrition in Pairwise Randomized Experiments,10.7910/DVN/O9WE06
Replication data for: The causal eeffect of polls on turnout intention: A local randomization regression discontinuity approach,10.7910/DVN/LBEWBR
Replication Data for: Estimating and Using Individual Marginal Component Effects from Conjoint Experiments,10.7910/DVN/K2JI6I
Replication Data for: Large Scale Ideal Point Estimation,10.7910/DVN/P5SIO1
Replication Data for: A Text-As-Data Approach for Using Open-Ended Responses as Manipulation Checks,10.7910/DVN/WXIRQN
Replication Data for: Partisan Dislocation: A Precinct-Level Measure of Representation and Gerrymandering,10.7910/DVN/MERAIC
Replication Data for: How Much Does the Cardinal Treatment of Ordinal Variables Matter? An Empirical Investigation,10.7910/DVN/VWURHG
Replication Data for: The Misreporting Trade-off Between List Experiments and Direct Questions in Practice: Partition Validation Evidence from Two Countries,10.7910/DVN/W90Q7B
Replication Data for: Learning to See: Convolutional Neural Networks for the Analysis of Social Science Data,10.7910/DVN/UNYOLF
Replication Data for: The Structure of Political Choices: Distinguishing Between Constraint and Multidimensionality,10.7910/DVN/SWZUUE
"Replication Data for Generative Dynamics of Supreme Court Citations: Analysis with a New Statistical Network Model by Schmid, Chen, and Desmarais",10.7910/DVN/T03YJD
Replication Data for: Getting Time Right: Using Cox Models and Probabilities to Interpret Binary Panel Data,10.7910/DVN/FEW2JP
Replication Data for: Placebo Selection In Survey Experiments: An Agnostic Approach,10.7910/DVN/4PYOXP
Replication Data for What Makes Party Systems Different? A Principal Component Analysis of 17 Advanced Democracies 1970-2013,10.7910/DVN/Q0OIMY
"Replication Data for: ""Reducing Model Misspecification and Bias in the Estimation of Interactions""",10.7910/DVN/HZYFRI
Replication Data for: Adaptive Fuzzy String Matching: How to Merge Data Sets with Only One (Messy) Identifying Field,10.7910/DVN/4031UL
Replication Data for: Party Positions from Wikipedia Classifications of Party Ideology,10.7910/DVN/1JHZIU
Replication Data for: Multi-label Prediction for Political Text-as-Data,10.7910/DVN/SOVPA4
Replication Data for: Implementing partisan symmetry: Problems and paradoxes,10.7910/DVN/MVVLQC
Replication Data for: A Bayesian Alternative to Synthetic Control for Comparative Case Studies,10.7910/DVN/B6SWA1
Replication Data for: Minmaxing of Bayesian Improved Surname and Geography Level Ups in Predicting Race,10.7910/DVN/IH7ICK
Replication Data for: Racing the Clock: Using Response Time as a Proxy for Attentiveness on Self-Administered Surveys,10.7910/DVN/6OGTHL
"Replication Material for ""How Populist Are Parties? Measuring Degrees of Populism in Party Manifestos Using Supervised Machine Learning""",10.7910/DVN/BMJYAN
"Replication Data for: Topics, Concepts, and Measurement: A Crowdsourced Procedure for Validating Topics as Measures",10.7910/DVN/S02EBF
Replication Data for: Assessing Data Quality: An Approach and An Application,10.7910/DVN/BXV4AT
Replication Data for: Why we should use the Gini coefficient to assess punctuated equilibrium theory,10.7910/DVN/ZIKRB3
Replication Data for: Does Conjoint Analysis Mitigate Social Desirability Bias?,10.7910/DVN/4WDVDB
Replication Data for: An Improved Method of Automated Nonparametric Content Analysis for Social Science,10.7910/DVN/AVNZR6
Replication Data for: Cross-Domain Topic Classification for Political Texts,10.7910/DVN/CHTWUB
,NA/NA
,NA/NA
"Replication Data for: ""When Is Changing Policy Positions Costly for Politicians? Experimental Evidence""",10.7910/DVN/MCMKKT
"Replication Data for: Partisanship and Preference Formation: Competing Motivations, Elite Polarization, and Issue Importance",10.7910/DVN/JC2QJ0
"Replication Data for: ""Trusting the state, trusting each other? The effect of institutional trust on social trust""",10.7910/DVN/12SK8B
Replication Data for: How Ideology Fuels Affective Polarization,10.7910/DVN/B9OYRP
"Replication Data for: The Dead Hand of the Past?  Toward an Understanding of ""Constitutional Veneration""",10.7910/DVN/KJCN21
Replication Data for:  Racial Resentment and Whites’ Gun Policy Preferences in Contemporary America,10.7910/DVN/MFJMQN
Replication Data for: Run Jane Run! Gendered Responses to Political Party Recruitment,10.7910/DVN/5JS2AB
Rolling Off the Tongue Into the Top-of-the-Head: Explaining Language Effects on Public Opinion,10.7910/DVN/2B9T2H
Are Group Cues Necessary?: How Anger Makes Ethnocentrism Among Whites a Stronger Predictor of Racial and Immigration Policy Opinions,10.7910/DVN/C5OXWN
Replication Data for: Political Chameleons: An Exploration of Conformity in Political Discussions,10.7910/DVN/MCV1LU
"Replication Data for: ""Expressive and Strategic Behavior in Legislative Elections in Argentina""",10.7910/DVN/PEXMHA
"Replication Data for ""The Politics of Beauty: The Effects of Partisan Bias on Physical Attractiveness""",10.7910/DVN/XIPZQT
"Replication Data for: Courting the Women's Vote: The Emotional, Cognitive, and Persuasive Effects of Gender-Based Appeals in Campaign Advertisements",10.7910/DVN/D155SP
Replication Data for: Measuring Partisanship as a Social Identity  in Multi-Party Systems,10.7910/DVN/NBTRGA
"Replication Data for: ""Negative Campaigning in the Social Media Age: Attack Advertising on Facebook""",10.7910/DVN/TGKZ2T
Replication Data & Online Appendix for: Reprecincting and Voting Behavior,10.7910/DVN/XFHBPO
Replication Data for: Centrist by comparison: Extremism and the expansion of the political spectrum,10.7910/DVN/EXVUEA
"Replication data for ""Collective Resistance under Authoritarianism: Elite–Mass Strategies in an Experimental Game""",10.7910/DVN/CEAAAT
Replication Data for: Do Moderate Voters Weigh Candidates’ Ideologies?  Voters’ Decision Rules in the 2010 Congressional Elections,10.7910/DVN/SING1G
Replication Data for: Radio Public Service Announcements and Voter Participation among Native Americans: Evidence from two Field Experiments,10.7910/DVN/NW4LIO
"Replication Data for ""Who is Punished? Conditions Affecting Voter Evaluations of Legislators who Do Not Compromise""",10.7910/DVN/UYUZYA
"Replication Data for: ""A High Bar or a Double Standard? Gender, Competence, and Information in Political Campaigns""",10.7910/DVN/QGEQCQ
"Replication data for Lacy, Dean, and Dino P. Christenson, ""Who Votes for the Future? Information, Expectations, and Endogeneity in Economic Voting.""",10.7910/DVN/DIIQF7
Replication Data for: The Quality of Representation and Satisfaction with Democracy: The Consequences of Citizen-Elite Policy and Process Congruence,10.7910/DVN/EDEJND
"Replication Data for: ""Class Isolation and Affluent Americans’ Perception of Social Conditions""",10.7910/DVN/SCN9LA
"Replication Data for: Democratic Values?  A Racial Group-Based Analysis of Core Political Values, Partisanship, and Ideology",10.7910/DVN/G7EOGT
Replication Data for: Individual Differences in Group Loyalty Predict Partisan Strength,10.7910/DVN/BP5G4Q
"Reproduction files for: Is the left-right scale a valid measure of ideology? Individual-level variation in associations with ""left"" and ""right"" and left-right self-placement",10.7910/DVN/ERNXOP
Replication Data for: Taxing higher incomes: What makes the high-income earners consent to more progressive taxation in Latin America? ,10.7910/DVN/5VJF4S
"Replication Data for: ""The Role of Elite Accounts in Mitigating the Negative Effects of Repositioning""",10.7910/DVN/T5FLOH
Replication Data for: Partisan Differences in Nonpartisan Activity: The Case of Charitable Giving,10.7910/DVN/MBAVJW
"Replication Data for Panagopoulos, Leighley and Hamel: Are Voters Mobilized by a ‘Friend-and-Neighbor’ on the Ballot? Evidence from a Field Experiment",10.7910/DVN/P9SUH8
"Replication Data for: Discussion Networks, Issues, and Perceptions of Polarization in the American Electorate",10.7910/DVN/XCLNIE
"Replication Data for Zizumbo-Colunga’s Community, Authorities, and Support for Vigilantism: Experimental Evidence",10.7910/DVN/AHUIEC
Replication Data for:  The Impact of Procedural Information Costs on Voting: Evidence from a Natural Experiment in Chile,10.7910/DVN/HRUGSI
Replication Data for: Sex Isn't Gender: Reforming Concepts and Measurements in the Study of Public Opinion,10.7910/DVN/SGKPSH
"Replication Data for: ""The Influence of Religious-Political Sophistication on U.S. Public Opinion""",10.7910/DVN/BEQRZC
Replication Data for: Motivated Responding in Studies of Factual Learning,10.7910/DVN/4JXJWI
"Replication Data for ""Playing with Emotions: The Effect of Moral Appeals in Elite Rhetoric",10.7910/DVN/LD9STS
Replication Data for: When do voters support the European Union's involvement in gay rights?,10.7910/DVN/NM7VK7
Replication Data for: The Political Implications of American Concerns about Economic Inequality,10.7910/DVN/UYUU9G
Replication Data -- Perceived Relative Deprivation and Risk: An Aspiration-Based Model of Human Trafficking Vulnerability,10.7910/DVN/DY1282
"Replication Data for ""What is issue ownership and how should we measure it?""",10.7910/DVN/9DAQH4
Replication Data for: Presidents Shaping Public Opinion in Parliamentary Democracies: A Survey Experiment in Turkey,10.7910/DVN/6IRW0N
Replication Data for: Protesting via The Null Ballot: An Assessment of the Decision to Cast an Invalid Vote in Latin America ,10.7910/DVN/2ZEVWT
Data and Replication Code for Incognizance and Perceptual Deviation: Individual and Institutional Sources of Variation in Citizens’ Perceptions of Party Placements on the Left-Right Scale,10.7910/DVN/HZBYG7
"Replication Data for: ""Outspoken Insiders: Political Connections and Citizen Participation in Authoritarian China""",10.7910/DVN/VXVBNI
Replication Data for: Hookworm Eradication as a Natural Experiment for Schooling and Voting in the American South,10.7910/DVN/YQNLWF
Replication Data for: Pass the Buck If You Can: How Partisan Competition Triggers Attribution Bias in Multilevel Democracies,10.7910/DVN/XZJP2J
"Replication Data for: ""Judging the Vapid and Hollow Charade""",10.7910/DVN/NPQ3FB
Replication Data for: The Gag Reflex: Disgust Rhetoric and Gay Rights in American Politics,10.7910/DVN/WYTRZC
Replication Data for: What draws politicians’ attention. An experimental study of issue framing effects on individual political elites.,10.7910/DVN/B3YH3T
Replication Data for: Candidate Choice Without Party Labels:  New Insights from Conjoint Survey Experiments,10.7910/DVN/WSUHI3
Replication Data for: In Capable Hands: An Experimental Study of the Eﬀects of Competence and Consistency on Leadership Approval,10.7910/DVN/LK5ARP
Replication Data for: From Respondents to Networks,10.7910/DVN/GUAY8P
Replication Data for: Ideology and Vote Choice in U.S. Mayoral Elections: Evidence from Facebook Surveys,10.7910/DVN/CQNETA
Replication Data for: Do Individuals Value Distributional Fairness? How Inequality Affects Majority Decisions,10.7910/DVN/LTJIDX
Replication Data for: Party and Gender Stereotypes in Campaign Attacks,10.7910/DVN/OBGAHG
"Replication materials for: ""A behavioral theory of electoral structure"" by Till Weber and Mark Franklin",10.7910/DVN/QZVK4B
"Replication Data for ""The Winner Takes it All: Revisiting the Effect of Direct Democracy on Citizens’ Political Support""",10.7910/DVN/WKQTNZ
"Replication Data for: ""Threat Perception and American Support for Torture""",10.7910/DVN/CTAY6U
"Seeing Spots: Partisanship, Negativity and the Conditional Receipt of Campaign Advertisements",10.7910/DVN/WP7ETR
Replication Data for: Ethnic Inequality and the Strength of Ethnic Identities in Sub-Saharan Africa. Forthcoming at Political Behavior,10.7910/DVN/KGUTGA
Replication Data for: Social Influences on Online Political Information Search and Evaluation,10.7910/DVN/3IHOLN
Replication Data for: Beliefs about Corporate America and the Structure of Opinions toward Privatization,10.7910/DVN/7EGFAM
Replication Data for: Durable Democracy? Economic Inequality and Democratic Accountability in the New Gilded Age,10.7910/DVN/C3RSF5
Replication Data for: Does the Ideological Proximity Between Candidates and Voters Affect Voting in U.S. House Elections?,10.7910/DVN/RRBQAU
"Replication Data for: Electoral Confidence, Overconfidence, and Risky Behavior: Evidence From a Study With Elected Politicians",10.7910/DVN/6HALRE
Electoral discrimination against immigrant-origin candidates ,10.7910/DVN/SUS2KV
"Replication Data for ""Measuring Preferences for Divided Government: Some Americans Want Divided Government and Vote to Create It""",10.7910/DVN/ISJPJN
"Replication Data for: Policy and Blame Attribution: Citizens' Preferences, Policy Reputations, and Policy Surprises",10.7910/DVN/SHADUV
Replication Data for: The Elusive Backfire Effect--Mass Attitudes' Steadfast Factual Adherence,10.7910/DVN/AGRX5U
Replication Data for: Does Intolerance Dampen Dissent? Macro-Tolerance and Protest in American Metropolitan Areas,10.7910/DVN/OUAYYH
Replication Data for: Ideology and Gender in U.S. House Elections,10.7910/DVN/BMTO0R
"Replication Data for: Is Sexism for White People? Gender Stereotypes, Race, and the 2016 Presidential Election",10.7910/DVN/XTJRQN
"Replication Data for: Compulsory Voting Rules, Reluctant Voters and Ideological Proximity Voting",10.7910/DVN/59F366
Replication Data for Left-right Categorization and Perceptions of Party Ideologies,10.7910/DVN/MT7XU0
"Replication Data for: Negative Descriptive Social Norms and Political Action: People Aren’t Acting, So You Should",10.7910/DVN/HMYNRV
Replication Data for: Local Economic Shocks and National Election Outcomes: Evidence from Hungarian Administrative Data,10.7910/DVN/E4I6ZV
"Replication Data for: The Curse of Knowledge? Education, Corruption, and Politics",10.7910/DVN/PVIGW1
Replication Data for: Pigeonholing Partisans: Stereotypes of Party Supporters and Partisan Polarization,10.7910/DVN/U23L09
Replication Data for Evaluating the News: (Mis)Perceptions of Objectivity and Credibility,10.7910/DVN/H6DWAO
Replication Data for What I Like About You: Legislator Personality and Legislator Approval,10.7910/DVN/CORRXG
Replication Data for: The Political Consequences of Policing: Evidence from New York City,10.7910/DVN/AJYEDA
Replication Data for: The New White Flight?: The Effects of Political Appeals to Latinos on White Democrats,10.7910/DVN/OXZXUB
Replication Data for: Changing Attitudes toward Same-Sex Marriage: A Three-Wave Panel Study,10.7910/DVN/RYJK3W
Replication Data for: The Contingent Effects of Candidate Sex on Voter Choice,10.7910/DVN/IZKZET
Replication Data for: Direct and Indirect Xenophobic Attacks: Unpacking Portfolios of Identity,10.7910/DVN/UX39M4
Replication Data for: Do Constraints Limit Opportunism?  Incumbent Electoral Performance Before and After (Partially) Fixed-Term Laws,10.7910/DVN/92ELXT
"Reconciling Sexism and Women’s Support for Republican Candidates: A Look at Gender, Class, and Whiteness in the 2012 and 2016 Presidential Races",10.7910/DVN/QHMXAQ
"Replication Data for: Community Size, Social Capital, and Political Participation in Latin America",10.7910/DVN/URJM7O
Major Life Events and the Age - Partisan Stability Association,10.7910/DVN/TKORD8
Replication Data for: Gender Stereotypes and the Policy Priorities of Women in Congress,10.7910/DVN/IJEWYV
Replication Data for: Does Partisan Self-Interest Dictate Support for Election Reform? Experimental Evidence on the Willingness of Citizens to Alter the Costs of Voting for Electoral Gain,10.7910/DVN/LAYMOS
Replication Data for: Early voting changes and voter turnout: North Carolina in the 2016 General Election,10.7910/DVN/2JCJLX
"Replication Data for:  Is the Relationship between Political Responsibility and Electoral Accountability Causal, Adaptive and Policy-specific?",10.7910/DVN/0AX8T1
"Replication Data for ""Mobilization Around New Convenience Voting Methods: A Field Experiment to Encourage Voting by Mail with a Downloadable Ballot and Early Voting.""",10.7910/DVN/Z0F7KO
The Effects of Partisan Trespassing Strategies across Candidate Sex,10.7910/DVN/MS0NFV
"Replication Data for ""The Political Consequences of Self-Insurance:  Evidence from Central-Eastern Europe, the Caucasus and Central Asia""",10.7910/DVN/4SIEEF
Replication Data for: It's a group thing: How voters go to the polls together. Political Behavior,10.7910/DVN/SVGV76
Replication Data for:  The Effects of Militarized Interstate Disputes on Incumbent Voting Across Genders,10.7910/DVN/O9UVFU
"Replication Data for: ""Fit for the Job: Candidate Qualifications and Vote Choice in Low Information Elections""",10.7910/DVN/1HPT9N
"Replication Data for: ""Can Politicians Exploit Ethnic Grievances? An Experimental Study of Land Appeals in Kenya""",10.7910/DVN/XBWR8N
Replication Data for: The Effect of Language on Political Appeal: Results from a Survey Experiment in Thailand,10.7910/DVN/ZX4HGA
Assessing Voter Registration Among Transgender and Gender Non-Conforming Individuals,10.7910/DVN/M0NGKW
Replication Data for: Policy Responsiveness and Electoral Incentives: A (Re)assessment,10.7910/DVN/EXISK5
Replication Data for: Beyond Keeping the Peace: Can Peacekeepers Reduce Ethnic Tensions After Violence?,10.7910/DVN/SISU79
"Replication files for: ""More Important, but for What Exactly? The Insignficant Role of Subjective Issue Importance in Vote Decisions""",10.7910/DVN/L4XKEZ
Replication Data for: Selfish and cooperative voting: Can the majority restrain themselves?,10.7910/DVN/CFEIEQ
Replication Data for: Words Speak Louder than Actions: Public Responsiveness to Elite Communication,10.7910/DVN/DE0OVP
Replication Data for: Self-Awareness of Political Knowledge,10.7910/DVN/UBQYXT
"Replication Data for ""Baker, Bus Driver, Babysitter, Candidate? Revealing the gendered development of political ambition among ordinary Americans""",10.7910/DVN/6FBXGL
Replication Data for: Intraparty Cleavages and Partisan Attitudes Toward Labor Policy,10.7910/DVN/ZRUDFC
"Replication Data for ""Cue-taking, satisficing, or both? Quasi-experimental evidence for ballot position effects""",10.7910/DVN/SWORPS
"Replication Data for ""Local Unemployment and Voting for President: Uncovering Causal Mechanisms""",10.7910/DVN/V8DLYR
Replication Data for Does Group Deliberation Mobilize? The Effect of Public Deliberation on Willingness to Participate in Politics,10.7910/DVN/YXGVBT
Replication Data for: The More You Know: Voter Heuristics and the Information Search,10.7910/DVN/MZUOWG
What to Believe? Social Media Commentary and Belief in Misinformation,10.7910/DVN/LQQ5FE
"Replication Data for: ""The Exaggerated Life of Death Panels: The Limited but Real Influence of Elite Rhetoric in the 2009-2010 Health Care Debate""",10.7910/DVN/UKOSTN
Replication Data for: Residential Mobility Constraints and Immigration Restrictionism,10.7910/DVN/WKJMZY
"Replication Data for ""Attribute Affinity: U.S. Natives' Attitudes Toward Immigrants""",10.7910/DVN/FRGHVR
Replication Data for: Grand Old (Tailgate) Party? Partisan discrimination in apolitical settings,10.7910/DVN/8AJYXZ
"Replication Data for: Mind This Gap, Too: Political Orientations of People with Disabilities in Europe.",10.7910/DVN/JXJ0ZS
"Replication data for ""Race, ""Deservingness,"" and Social Spending Attitudes""",10.7910/DVN/UN2SMP
Replication Data for: Economic Segregation and Unequal Policy Responsiveness,10.7910/DVN/ZBZPV3
"Replication Data for ""What goes with red and blue? Mapping partisan and ideological associations in the minds of voters""",10.7910/DVN/RDQZUM
"Replication Data for: Contentious Activities, Disrespectful Protesters: Effect of Protest Context on Protest Support and Mobilization across Ideology and Authoritarianism",10.7910/DVN/COZN1F
"Replication Data for: Contentious Activities, Disrespectful Protesters: Effect of Protest Context on Protest Support and Mobilization across Ideology and Authoritarianism",10.7910/DVN/CFPACR
Replication Data for: “An Inherited Money Dude from Queens County”: How Unseen Candidate Characteristics Affect Voter Perceptions,10.7910/DVN/YKDXJL
Replication Data for: All the Best Polls Agree with Me: Bias in Evaluation of Political Polling,10.7910/DVN/LH7RM3
"Republication Data for ""All the Best Polls Agree with Me""",10.7910/DVN/VJCL6D
"Replication Data for ""Real Solutions for Fake News? Measuring the Effectiveness of General Warnings and Fact-Check Tags in Reducing Belief in False Stories on Social Media""",10.7910/DVN/YDC4XD
"Replication Data for: Direct Democracy, Educative Effects, and the (Mis)Measurement of Ballot Measure Awareness",10.7910/DVN/88AACL
Replication Data for: The Social Dimension of Political Values,10.7910/DVN/VYGJAM
Replication Data for: Do Means of Program Delivery and Distributional Consequences Affect Policy Support? Experimental Evidence about the Sources of Citizens’ Policy Opinions,10.7910/DVN/XYYAQC
Replication Data for The Social Desirability of Rallying 'Round the Flag,10.7910/DVN/28HGPY
Replication Data for: A Healthy Democracy? Evidence of Unequal Representation across Health Status,10.7910/DVN/8WCOCN
Replication Data for It’s Who’s on the Inside that Counts: Campaign Practitioner Personality and Campaign Electoral Integrity,10.7910/DVN/USP7LQ
Replication Data for: The Resistance as Role Model: Disillusionment and Protest Among American Adolescents After 2016,10.7910/DVN/T89O95
"Replication data for ""Judicial Institutions and the Political Economy of Retirements""",10.7910/DVN/WFRUXM
Replication Data for: Compassionate Democrats and Tough Republicans: How Ideology Shapes Partisan Stereotypes,10.7910/DVN/T4GBDS
"Replication Data for: ""Partisanship, political awareness, and retrospective evaluations, 1956-2016""",10.7910/DVN/59NTIL
How Labor Unions Increase Political Knowledge: Evidence from the United States,10.7910/DVN/BRJNBS
"Replication Data for ""The Democratic Consequences of Anti-Immigrant Elite Rhetoric: A Mixed Methods Study of Immigrants’ Political Belonging""",10.7910/DVN/YXWASQ
Replication Data for: Racial isolation drives racial voting: New evidence from South Africa,10.7910/DVN/R9PGXI
“Gender Differences in Emotional Reactions to the First 2016 Presidential Debate”,10.7910/DVN/OQG8DB
"Replication Data for ""Opinion Shift and Stability: The Information Environment and Long-Lasting Opposition to Trump's Muslim Ban""",10.7910/DVN/NNXBHP
Replication Data for: Friends from Across the Aisle,10.7910/DVN/GZRCCJ
"Replication Data for: Contentious Federalism: Sheriffs, state legislatures, and political violence in the American West",10.7910/DVN/MPLQUI
Replication Data for: Political Considerations in Nonpolitical Decisions:  A Conjoint Analysis of Roommate Choice,10.7910/DVN/GUATS6
"Replication Data for: ""Not Dead Yet: Political Learning from Newspapers in a Changing Media Landscape""",10.7910/DVN/7PAB1N
Replication Data for: Ingroup Love vs. Outgroup Hate: Which is More Important to Partisans and When?,10.7910/DVN/J33F9O
Replication Data for: Party Animals? Extreme Partisan Polarization and Dehumanization,10.7910/DVN/FY7SVG
Replication data for study: 'Martyrs for free speech? Disentangling the effects of legal prosecution of anti-immigration politicians on their electoral support',10.7910/DVN/Q7USJQ
"Replication Data for: Helping the Homeless:  The Role of Empathy, Race and Deservingness in Motivating Policy Support and Charitable Giving",10.7910/DVN/PURXWF
"Replication Data for: ""A Matter of Principle? On the Relationship Between Racial Resentment and Ideology""",10.7910/DVN/CMVB4Q
Replication Data for: The Activation  of Prejudice and Presidential Voting: Panel Evidence from the 2016 U.S. Election,10.7910/DVN/BGTAGA
Replication Data for: The Higher Power of Religiosity over Personality on Political Ideology,10.7910/DVN/YBCZHI
Replication Data for: Traditional Versus Internet Media in a Restricted Information Environment: How Trust in the Medium Matters,10.7910/DVN/0PVY33
Replication Data for: Candidate Authenticity: ‘To thine own self be true’,10.7910/DVN/SKUWAQ
"Replication Data for: Christensen, Dag Arne; Aars, Jacob, 2019 Counterterrorism policies and attitudes towards out-groups: Evidence from a survey experiment on citizens’ attitudes towards wiretapping",10.7910/DVN/RUNY3Y
"Replication Data for: Gender Stereotypes, Political Leadership, and Voting Behavior in Tunisia",10.7910/DVN/HPMEVO
Replication Data for: Are We All Predictably Irrational?  An Experimental Analysis,10.7910/DVN/CVOTBI
Replication Data for: The Limits of Partisan Loyalty,10.7910/DVN/J9IJGM
Replication Data for: Revenue Source and Electoral Accountability: Experimental Evidence from Local U.S. Policymakers,10.7910/DVN/YN03BJ
Replication Data for: Development Context and the Political Behavior of  Remittance Recipients in Latin America and the Caribbean,10.7910/DVN/MMG1F3
"Replication Data for: ""Citizenship and Surveys: Group Conflict and Nationality-of-Interviewer Effects in Arab Public Opinion Data""",10.7910/DVN/7JW4EL
Replication Data for: Making Votes Count with Internet Voting,10.7910/DVN/01F70K
"Replication Data for: ""Desperate Times Call for Desperate Measures: Electoral Competitiveness, Poll Position, and Campaign Negativity""",10.7910/DVN/X6MMEJ
"Replication Data for: ""Politicians, the Representativeness Heuristic and Decision-Making Biases""",10.7910/DVN/GAX8JV
Replication Data for: The Cultural Realignment of State White Electorates in the 21st Century,10.7910/DVN/KKUZXW
"Replication Data for: Fake Claims of Fake News: Political Misinformation, Warnings, and the Tainted Truth Effect",10.7910/DVN/ZKDNHH
"Replication Data for: Fake Claims of Fake News: Political Misinformation, Warnings, and the Tainted Truth Effect",10.7910/DVN/TRR0DK
Do Corrective Effects Last? Results from a Longitudinal Experiment on Beliefs toward Immigration in the U.S.,10.7910/DVN/Z6YXV0
Replication Data for: Who Cares? Explaining Perceptions of Compassion in Candidates for Office,10.7910/DVN/TGMF6R
Replication Data for: Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups,10.7910/DVN/SUDLEG
"Replication Data for ""Negative and Positive Partisanship in the 2016  U.S. Presidential Elections""",10.7910/DVN/TDDMIB
Replication Data for: Political Orientation is Associated with Behavior in Public-Goods- and Trust-Games,10.7910/DVN/9GMWFE
Replication Data for: Do Female Politicians Face Stronger Backlash for Corruption Allegations? Evidence from Survey-Experiments in Brazil and Mexico,10.7910/DVN/GZDRRG
"Replication Data for: Changes in Candidate Evaluations over the Campaign Season: A Comparison of House, Senate, and Presidential Races",10.7910/DVN/WGPDBS
Replication Data for: Sex Crime and Punishment in the #MeToo Era,10.7910/DVN/FRBXQW
"Replication Data for: But Can She Make America Great Again?: Threat, Stability, and Support for Female Candidates in the United States",10.7910/DVN/IONQ8V
"Replication Data for: Who Benefits? Race, Immigration, and Assumptions about Policy",10.7910/DVN/X4EUKO
Replication Data for: Human Values and Sophistication Interaction Theory,10.7910/DVN/O8MLXX
Replication Data for: Asian American Mobilization: The Effect of Co-ethnic Candidates and Districts on Asian American Voting Behavior,10.7910/DVN/KDGUS6
Replication Data for: Gender Race and Intersectionality in Campaign Finance,10.7910/DVN/QWVACY
Replication Data for: Conflict Avoidance and Gender Gaps in Political Engagement,10.7910/DVN/OQBWQ4
