dataverse_identifier,id,identifier,persistentUrl,authority,publicationDate,storageIdentifier,title,dataset_global_id
polbehavior,3156791,DVN/IJEWYV,https://doi.org/10.7910/DVN/IJEWYV,10.7910,2018-05-24,s3://10.7910/DVN/IJEWYV,,10.7910/DVN/IJEWYV
polbehavior,3160200,DVN/LAYMOS,https://doi.org/10.7910/DVN/LAYMOS,10.7910,2018-06-27,s3://10.7910/DVN/LAYMOS,,10.7910/DVN/LAYMOS
polbehavior,3172670,DVN/2JCJLX,https://doi.org/10.7910/DVN/2JCJLX,10.7910,2018-06-25,s3://10.7910/DVN/2JCJLX,,10.7910/DVN/2JCJLX
polbehavior,3175177,DVN/0AX8T1,https://doi.org/10.7910/DVN/0AX8T1,10.7910,2018-06-11,s3://10.7910/DVN/0AX8T1,,10.7910/DVN/0AX8T1
polbehavior,3175435,DVN/Z0F7KO,https://doi.org/10.7910/DVN/Z0F7KO,10.7910,2018-06-27,s3://10.7910/DVN/Z0F7KO,,10.7910/DVN/Z0F7KO
polbehavior,3175823,DVN/MS0NFV,https://doi.org/10.7910/DVN/MS0NFV,10.7910,2018-06-27,s3://10.7910/DVN/MS0NFV,,10.7910/DVN/MS0NFV
polbehavior,3179064,DVN/4SIEEF,https://doi.org/10.7910/DVN/4SIEEF,10.7910,2018-06-21,s3://10.7910/DVN/4SIEEF,,10.7910/DVN/4SIEEF
polbehavior,3180733,DVN/SVGV76,https://doi.org/10.7910/DVN/SVGV76,10.7910,2018-06-27,s3://10.7910/DVN/SVGV76,,10.7910/DVN/SVGV76
polbehavior,3181170,DVN/O9UVFU,https://doi.org/10.7910/DVN/O9UVFU,10.7910,2018-06-27,s3://10.7910/DVN/O9UVFU,,10.7910/DVN/O9UVFU
polbehavior,3184572,DVN/1HPT9N,https://doi.org/10.7910/DVN/1HPT9N,10.7910,2018-07-10,s3://10.7910/DVN/1HPT9N,,10.7910/DVN/1HPT9N
polbehavior,3184788,DVN/XBWR8N,https://doi.org/10.7910/DVN/XBWR8N,10.7910,2018-07-11,s3://10.7910/DVN/XBWR8N,,10.7910/DVN/XBWR8N
polbehavior,3185748,DVN/ZX4HGA,https://doi.org/10.7910/DVN/ZX4HGA,10.7910,2018-07-15,s3://10.7910/DVN/ZX4HGA,,10.7910/DVN/ZX4HGA
polbehavior,3196697,DVN/M0NGKW,https://doi.org/10.7910/DVN/M0NGKW,10.7910,2018-07-30,s3://10.7910/DVN/M0NGKW,,10.7910/DVN/M0NGKW
polbehavior,3201456,DVN/EXISK5,https://doi.org/10.7910/DVN/EXISK5,10.7910,2018-12-09,s3://10.7910/DVN/EXISK5,,10.7910/DVN/EXISK5
polbehavior,3204721,DVN/SISU79,https://doi.org/10.7910/DVN/SISU79,10.7910,2018-08-07,s3://10.7910/DVN/SISU79,,10.7910/DVN/SISU79
polbehavior,3209306,DVN/L4XKEZ,https://doi.org/10.7910/DVN/L4XKEZ,10.7910,2018-08-21,s3://10.7910/DVN/L4XKEZ,,10.7910/DVN/L4XKEZ
polbehavior,3209413,DVN/CFEIEQ,https://doi.org/10.7910/DVN/CFEIEQ,10.7910,2018-08-21,s3://10.7910/DVN/CFEIEQ,,10.7910/DVN/CFEIEQ
polbehavior,3210491,DVN/DE0OVP,https://doi.org/10.7910/DVN/DE0OVP,10.7910,2018-08-23,s3://10.7910/DVN/DE0OVP,,10.7910/DVN/DE0OVP
polbehavior,3211843,DVN/UBQYXT,https://doi.org/10.7910/DVN/UBQYXT,10.7910,2019-04-11,s3://10.7910/DVN/UBQYXT,,10.7910/DVN/UBQYXT
polbehavior,3212043,DVN/6FBXGL,https://doi.org/10.7910/DVN/6FBXGL,10.7910,2018-08-28,s3://10.7910/DVN/6FBXGL,,10.7910/DVN/6FBXGL
polbehavior,3213963,DVN/ZRUDFC,https://doi.org/10.7910/DVN/ZRUDFC,10.7910,2018-09-06,s3://10.7910/DVN/ZRUDFC,,10.7910/DVN/ZRUDFC
polbehavior,3214162,DVN/SWORPS,https://doi.org/10.7910/DVN/SWORPS,10.7910,2018-10-11,s3://10.7910/DVN/SWORPS,,10.7910/DVN/SWORPS
polbehavior,3221187,DVN/V8DLYR,https://doi.org/10.7910/DVN/V8DLYR,10.7910,2018-09-12,s3://10.7910/DVN/V8DLYR,,10.7910/DVN/V8DLYR
polbehavior,3227685,DVN/YXGVBT,https://doi.org/10.7910/DVN/YXGVBT,10.7910,2018-09-21,s3://10.7910/DVN/YXGVBT,,10.7910/DVN/YXGVBT
polbehavior,3239740,DVN/MZUOWG,https://doi.org/10.7910/DVN/MZUOWG,10.7910,2018-10-22,s3://10.7910/DVN/MZUOWG,,10.7910/DVN/MZUOWG
polbehavior,3242377,DVN/LQQ5FE,https://doi.org/10.7910/DVN/LQQ5FE,10.7910,2018-10-21,s3://10.7910/DVN/LQQ5FE,,10.7910/DVN/LQQ5FE
polbehavior,3248324,DVN/UKOSTN,https://doi.org/10.7910/DVN/UKOSTN,10.7910,2018-10-26,s3://10.7910/DVN/UKOSTN,,10.7910/DVN/UKOSTN
polbehavior,3316416,DVN/WKJMZY,https://doi.org/10.7910/DVN/WKJMZY,10.7910,2019-01-21,s3://10.7910/DVN/WKJMZY,,10.7910/DVN/WKJMZY
polbehavior,3316949,DVN/FRGHVR,https://doi.org/10.7910/DVN/FRGHVR,10.7910,2018-11-18,s3://10.7910/DVN/FRGHVR,,10.7910/DVN/FRGHVR
polbehavior,3319112,DVN/8AJYXZ,https://doi.org/10.7910/DVN/8AJYXZ,10.7910,2018-11-26,s3://10.7910/DVN/8AJYXZ,,10.7910/DVN/8AJYXZ
polbehavior,3324467,DVN/JXJ0ZS,https://doi.org/10.7910/DVN/JXJ0ZS,10.7910,2019-01-16,s3://10.7910/DVN/JXJ0ZS,,10.7910/DVN/JXJ0ZS
polbehavior,3329832,DVN/UN2SMP,https://doi.org/10.7910/DVN/UN2SMP,10.7910,2020-06-01,s3://10.7910/DVN/UN2SMP,,10.7910/DVN/UN2SMP
polbehavior,3330712,DVN/ZBZPV3,https://doi.org/10.7910/DVN/ZBZPV3,10.7910,2019-01-07,s3://10.7910/DVN/ZBZPV3,,10.7910/DVN/ZBZPV3
polbehavior,3333646,DVN/RDQZUM,https://doi.org/10.7910/DVN/RDQZUM,10.7910,2018-12-23,s3://10.7910/DVN/RDQZUM,,10.7910/DVN/RDQZUM
polbehavior,3333982,DVN/COZN1F,https://doi.org/10.7910/DVN/COZN1F,10.7910,2018-12-23,s3://10.7910/DVN/COZN1F,,10.7910/DVN/COZN1F
polbehavior,3333985,DVN/CFPACR,https://doi.org/10.7910/DVN/CFPACR,10.7910,2020-06-01,s3://10.7910/DVN/CFPACR,,10.7910/DVN/CFPACR
polbehavior,3336254,DVN/YKDXJL,https://doi.org/10.7910/DVN/YKDXJL,10.7910,2019-01-08,s3://10.7910/DVN/YKDXJL,,10.7910/DVN/YKDXJL
polbehavior,3336521,DVN/LH7RM3,https://doi.org/10.7910/DVN/LH7RM3,10.7910,2020-06-01,s3://10.7910/DVN/LH7RM3,,10.7910/DVN/LH7RM3
polbehavior,3336528,DVN/VJCL6D,https://doi.org/10.7910/DVN/VJCL6D,10.7910,2019-01-04,s3://10.7910/DVN/VJCL6D,,10.7910/DVN/VJCL6D
polbehavior,3337556,DVN/YDC4XD,https://doi.org/10.7910/DVN/YDC4XD,10.7910,2019-03-21,s3://10.7910/DVN/YDC4XD,,10.7910/DVN/YDC4XD
polbehavior,3338094,DVN/88AACL,https://doi.org/10.7910/DVN/88AACL,10.7910,2019-01-14,s3://10.7910/DVN/88AACL,,10.7910/DVN/88AACL
polbehavior,3344914,DVN/VYGJAM,https://doi.org/10.7910/DVN/VYGJAM,10.7910,2019-01-15,s3://10.7910/DVN/VYGJAM,,10.7910/DVN/VYGJAM
polbehavior,3345299,DVN/XYYAQC,https://doi.org/10.7910/DVN/XYYAQC,10.7910,2019-01-17,s3://10.7910/DVN/XYYAQC,,10.7910/DVN/XYYAQC
polbehavior,3345346,DVN/28HGPY,https://doi.org/10.7910/DVN/28HGPY,10.7910,2020-06-01,s3://10.7910/DVN/28HGPY,,10.7910/DVN/28HGPY
polbehavior,3347352,DVN/8WCOCN,https://doi.org/10.7910/DVN/8WCOCN,10.7910,2019-01-25,s3://10.7910/DVN/8WCOCN,,10.7910/DVN/8WCOCN
polbehavior,3347760,DVN/USP7LQ,https://doi.org/10.7910/DVN/USP7LQ,10.7910,2019-01-26,s3://10.7910/DVN/USP7LQ,,10.7910/DVN/USP7LQ
polbehavior,3349918,DVN/T89O95,https://doi.org/10.7910/DVN/T89O95,10.7910,2019-02-01,s3://10.7910/DVN/T89O95,,10.7910/DVN/T89O95
polbehavior,3355356,DVN/WFRUXM,https://doi.org/10.7910/DVN/WFRUXM,10.7910,2019-02-08,s3://10.7910/DVN/WFRUXM,,10.7910/DVN/WFRUXM
polbehavior,3363580,DVN/T4GBDS,https://doi.org/10.7910/DVN/T4GBDS,10.7910,2019-02-22,s3://10.7910/DVN/T4GBDS,,10.7910/DVN/T4GBDS
polbehavior,3370049,DVN/59NTIL,https://doi.org/10.7910/DVN/59NTIL,10.7910,2019-03-02,s3://10.7910/DVN/59NTIL,,10.7910/DVN/59NTIL
polbehavior,3374020,DVN/BRJNBS,https://doi.org/10.7910/DVN/BRJNBS,10.7910,2019-04-08,s3://10.7910/DVN/BRJNBS,,10.7910/DVN/BRJNBS
polbehavior,3376571,DVN/YXWASQ,https://doi.org/10.7910/DVN/YXWASQ,10.7910,2019-03-21,s3://10.7910/DVN/YXWASQ,,10.7910/DVN/YXWASQ
polbehavior,3377047,DVN/R9PGXI,https://doi.org/10.7910/DVN/R9PGXI,10.7910,2019-04-08,s3://10.7910/DVN/R9PGXI,,10.7910/DVN/R9PGXI
polbehavior,3392242,DVN/OQG8DB,https://doi.org/10.7910/DVN/OQG8DB,10.7910,2020-06-01,s3://10.7910/DVN/OQG8DB,,10.7910/DVN/OQG8DB
polbehavior,3425387,DVN/NNXBHP,https://doi.org/10.7910/DVN/NNXBHP,10.7910,2019-05-06,s3://10.7910/DVN/NNXBHP,,10.7910/DVN/NNXBHP
polbehavior,3427302,DVN/GZRCCJ,https://doi.org/10.7910/DVN/GZRCCJ,10.7910,2019-05-12,s3://10.7910/DVN/GZRCCJ,,10.7910/DVN/GZRCCJ
polbehavior,3431893,DVN/MPLQUI,https://doi.org/10.7910/DVN/MPLQUI,10.7910,2019-05-21,s3://10.7910/DVN/MPLQUI,,10.7910/DVN/MPLQUI
polbehavior,3436975,DVN/GUATS6,https://doi.org/10.7910/DVN/GUATS6,10.7910,2019-05-25,s3://10.7910/DVN/GUATS6,,10.7910/DVN/GUATS6
polbehavior,3441426,DVN/7PAB1N,https://doi.org/10.7910/DVN/7PAB1N,10.7910,2019-05-31,s3://10.7910/DVN/7PAB1N,,10.7910/DVN/7PAB1N
polbehavior,3442643,DVN/J33F9O,https://doi.org/10.7910/DVN/J33F9O,10.7910,2019-06-12,s3://10.7910/DVN/J33F9O,,10.7910/DVN/J33F9O
polbehavior,3451049,DVN/FY7SVG,https://doi.org/10.7910/DVN/FY7SVG,10.7910,2019-06-14,s3://10.7910/DVN/FY7SVG,,10.7910/DVN/FY7SVG
polbehavior,3452893,DVN/Q7USJQ,https://doi.org/10.7910/DVN/Q7USJQ,10.7910,2019-06-21,s3://10.7910/DVN/Q7USJQ,,10.7910/DVN/Q7USJQ
polbehavior,3464390,DVN/PURXWF,https://doi.org/10.7910/DVN/PURXWF,10.7910,2019-07-06,s3://10.7910/DVN/PURXWF,,10.7910/DVN/PURXWF
polbehavior,3475137,DVN/CMVB4Q,https://doi.org/10.7910/DVN/CMVB4Q,10.7910,2020-06-01,s3://10.7910/DVN/CMVB4Q,,10.7910/DVN/CMVB4Q
polbehavior,3493317,DVN/BGTAGA,https://doi.org/10.7910/DVN/BGTAGA,10.7910,2019-08-08,s3://10.7910/DVN/BGTAGA,,10.7910/DVN/BGTAGA
polbehavior,3539180,DVN/YBCZHI,https://doi.org/10.7910/DVN/YBCZHI,10.7910,2019-08-17,s3://10.7910/DVN/YBCZHI,,10.7910/DVN/YBCZHI
polbehavior,3583845,DVN/0PVY33,https://doi.org/10.7910/DVN/0PVY33,10.7910,2020-06-01,s3://10.7910/DVN/0PVY33,,10.7910/DVN/0PVY33
polbehavior,3588643,DVN/SKUWAQ,https://doi.org/10.7910/DVN/SKUWAQ,10.7910,2019-09-23,s3://10.7910/DVN/SKUWAQ,,10.7910/DVN/SKUWAQ
polbehavior,3589122,DVN/RUNY3Y,https://doi.org/10.7910/DVN/RUNY3Y,10.7910,2019-09-24,s3://10.7910/DVN/RUNY3Y,,10.7910/DVN/RUNY3Y
polbehavior,3596782,DVN/HPMEVO,https://doi.org/10.7910/DVN/HPMEVO,10.7910,2019-10-09,s3://10.7910/DVN/HPMEVO,,10.7910/DVN/HPMEVO
polbehavior,3596830,DVN/CVOTBI,https://doi.org/10.7910/DVN/CVOTBI,10.7910,2019-10-04,s3://10.7910/DVN/CVOTBI,,10.7910/DVN/CVOTBI
polbehavior,3599418,DVN/J9IJGM,https://doi.org/10.7910/DVN/J9IJGM,10.7910,2020-06-01,s3://10.7910/DVN/J9IJGM,,10.7910/DVN/J9IJGM
polbehavior,3603736,DVN/YN03BJ,https://doi.org/10.7910/DVN/YN03BJ,10.7910,2019-10-17,s3://10.7910/DVN/YN03BJ,,10.7910/DVN/YN03BJ
polbehavior,3605891,DVN/MMG1F3,https://doi.org/10.7910/DVN/MMG1F3,10.7910,2019-10-16,s3://10.7910/DVN/MMG1F3,,10.7910/DVN/MMG1F3
polbehavior,3608418,DVN/7JW4EL,https://doi.org/10.7910/DVN/7JW4EL,10.7910,2019-10-18,s3://10.7910/DVN/7JW4EL,,10.7910/DVN/7JW4EL
polbehavior,3623871,DVN/01F70K,https://doi.org/10.7910/DVN/01F70K,10.7910,2020-02-28,s3://10.7910/DVN/01F70K,,10.7910/DVN/01F70K
polbehavior,3624916,DVN/X6MMEJ,https://doi.org/10.7910/DVN/X6MMEJ,10.7910,2019-11-15,s3://10.7910/DVN/X6MMEJ,,10.7910/DVN/X6MMEJ
polbehavior,3630624,DVN/GAX8JV,https://doi.org/10.7910/DVN/GAX8JV,10.7910,2019-11-22,s3://10.7910/DVN/GAX8JV,,10.7910/DVN/GAX8JV
polbehavior,3641729,DVN/KKUZXW,https://doi.org/10.7910/DVN/KKUZXW,10.7910,2020-04-22,s3://10.7910/DVN/KKUZXW,,10.7910/DVN/KKUZXW
polbehavior,3643678,DVN/ZKDNHH,https://doi.org/10.7910/DVN/ZKDNHH,10.7910,2020-06-01,s3://10.7910/DVN/ZKDNHH,,10.7910/DVN/ZKDNHH
polbehavior,3643928,DVN/TRR0DK,https://doi.org/10.7910/DVN/TRR0DK,10.7910,2020-01-27,s3://10.7910/DVN/TRR0DK,,10.7910/DVN/TRR0DK
polbehavior,3651339,DVN/Z6YXV0,https://doi.org/10.7910/DVN/Z6YXV0,10.7910,2019-12-20,s3://10.7910/DVN/Z6YXV0,,10.7910/DVN/Z6YXV0
polbehavior,3653494,DVN/TGMF6R,https://doi.org/10.7910/DVN/TGMF6R,10.7910,2019-12-30,s3://10.7910/DVN/TGMF6R,,10.7910/DVN/TGMF6R
polbehavior,3666388,DVN/SUDLEG,https://doi.org/10.7910/DVN/SUDLEG,10.7910,2020-01-22,s3://10.7910/DVN/SUDLEG,,10.7910/DVN/SUDLEG
polbehavior,3674393,DVN/TDDMIB,https://doi.org/10.7910/DVN/TDDMIB,10.7910,2020-02-28,s3://10.7910/DVN/TDDMIB,,10.7910/DVN/TDDMIB
polbehavior,3674955,DVN/9GMWFE,https://doi.org/10.7910/DVN/9GMWFE,10.7910,2020-02-07,s3://10.7910/DVN/9GMWFE,,10.7910/DVN/9GMWFE
polbehavior,3725701,DVN/GZDRRG,https://doi.org/10.7910/DVN/GZDRRG,10.7910,2020-02-18,s3://10.7910/DVN/GZDRRG,,10.7910/DVN/GZDRRG
polbehavior,3743626,DVN/WGPDBS,https://doi.org/10.7910/DVN/WGPDBS,10.7910,2020-06-01,s3://10.7910/DVN/WGPDBS,,10.7910/DVN/WGPDBS
polbehavior,3783517,DVN/FRBXQW,https://doi.org/10.7910/DVN/FRBXQW,10.7910,2020-03-27,s3://10.7910/DVN/FRBXQW,,10.7910/DVN/FRBXQW
polbehavior,3783645,DVN/IONQ8V,https://doi.org/10.7910/DVN/IONQ8V,10.7910,2020-06-01,s3://10.7910/DVN/IONQ8V,,10.7910/DVN/IONQ8V
polbehavior,3788863,DVN/X4EUKO,https://doi.org/10.7910/DVN/X4EUKO,10.7910,2020-04-01,s3://10.7910/DVN/X4EUKO,,10.7910/DVN/X4EUKO
polbehavior,3796807,DVN/O8MLXX,https://doi.org/10.7910/DVN/O8MLXX,10.7910,2020-04-07,s3://10.7910/DVN/O8MLXX,,10.7910/DVN/O8MLXX
polbehavior,3802374,DVN/KDGUS6,https://doi.org/10.7910/DVN/KDGUS6,10.7910,2020-04-16,s3://10.7910/DVN/KDGUS6,,10.7910/DVN/KDGUS6
polbehavior,3814432,DVN/QWVACY,https://doi.org/10.7910/DVN/QWVACY,10.7910,2020-04-25,s3://10.7910/DVN/QWVACY,,10.7910/DVN/QWVACY
polbehavior,3819700,DVN/OQBWQ4,https://doi.org/10.7910/DVN/OQBWQ4,10.7910,2020-04-27,s3://10.7910/DVN/OQBWQ4,,10.7910/DVN/OQBWQ4
polbehavior,3819710,DVN/BU9XAZ,https://doi.org/10.7910/DVN/BU9XAZ,10.7910,2020-04-27,s3://10.7910/DVN/BU9XAZ,,10.7910/DVN/BU9XAZ
polbehavior,3821567,DVN/FMVTUF,https://doi.org/10.7910/DVN/FMVTUF,10.7910,2020-04-30,s3://10.7910/DVN/FMVTUF,,10.7910/DVN/FMVTUF
polbehavior,3830147,DVN/Z66XXP,https://doi.org/10.7910/DVN/Z66XXP,10.7910,2020-05-14,s3://10.7910/DVN/Z66XXP,,10.7910/DVN/Z66XXP
polbehavior,3833933,DVN/ZWAGXZ,https://doi.org/10.7910/DVN/ZWAGXZ,10.7910,2020-05-13,s3://10.7910/DVN/ZWAGXZ,,10.7910/DVN/ZWAGXZ
polbehavior,3852770,DVN/HWWVAX,https://doi.org/10.7910/DVN/HWWVAX,10.7910,2020-05-29,s3://10.7910/DVN/HWWVAX,,10.7910/DVN/HWWVAX
polbehavior,3853335,DVN/I2XZTY,https://doi.org/10.7910/DVN/I2XZTY,10.7910,2020-06-01,s3://10.7910/DVN/I2XZTY,,10.7910/DVN/I2XZTY
polbehavior,3854045,DVN/LIVEUK,https://doi.org/10.7910/DVN/LIVEUK,10.7910,2020-06-01,s3://10.7910/DVN/LIVEUK,,10.7910/DVN/LIVEUK
polbehavior,3864806,DVN/RINGFV,https://doi.org/10.7910/DVN/RINGFV,10.7910,2020-06-07,s3://10.7910/DVN/RINGFV,,10.7910/DVN/RINGFV
polbehavior,3875283,DVN/MHLM6J,https://doi.org/10.7910/DVN/MHLM6J,10.7910,2020-06-22,s3://10.7910/DVN/MHLM6J,,10.7910/DVN/MHLM6J
polbehavior,3891315,DVN/EFXNLX,https://doi.org/10.7910/DVN/EFXNLX,10.7910,2020-06-22,s3://10.7910/DVN/EFXNLX,,10.7910/DVN/EFXNLX
polbehavior,3891321,DVN/BA2WPD,https://doi.org/10.7910/DVN/BA2WPD,10.7910,2020-06-22,s3://10.7910/DVN/BA2WPD,,10.7910/DVN/BA2WPD
polbehavior,3904670,DVN/78ZHZH,https://doi.org/10.7910/DVN/78ZHZH,10.7910,2020-06-27,s3://10.7910/DVN/78ZHZH,,10.7910/DVN/78ZHZH
polbehavior,3906773,DVN/KVTPVX,https://doi.org/10.7910/DVN/KVTPVX,10.7910,2020-06-29,s3://10.7910/DVN/KVTPVX,,10.7910/DVN/KVTPVX
polbehavior,3910595,DVN/OF2PIH,https://doi.org/10.7910/DVN/OF2PIH,10.7910,2020-07-01,s3://10.7910/DVN/OF2PIH,,10.7910/DVN/OF2PIH
polbehavior,3994464,DVN/OWOZSD,https://doi.org/10.7910/DVN/OWOZSD,10.7910,2020-08-03,s3://10.7910/DVN/OWOZSD,,10.7910/DVN/OWOZSD
polbehavior,4016242,DVN/IWLKCW,https://doi.org/10.7910/DVN/IWLKCW,10.7910,2020-08-23,s3://10.7910/DVN/IWLKCW,,10.7910/DVN/IWLKCW
polbehavior,4033826,DVN/U0ITDX,https://doi.org/10.7910/DVN/U0ITDX,10.7910,2020-08-25,s3://10.7910/DVN/U0ITDX,,10.7910/DVN/U0ITDX
polbehavior,4034570,DVN/3VQXIM,https://doi.org/10.7910/DVN/3VQXIM,10.7910,2020-08-27,s3://10.7910/DVN/3VQXIM,,10.7910/DVN/3VQXIM
polbehavior,4034894,DVN/KH0JJR,https://doi.org/10.7910/DVN/KH0JJR,10.7910,2020-08-27,s3://10.7910/DVN/KH0JJR,,10.7910/DVN/KH0JJR
polbehavior,4034977,DVN/OJQV5O,https://doi.org/10.7910/DVN/OJQV5O,10.7910,2020-08-28,s3://10.7910/DVN/OJQV5O,,10.7910/DVN/OJQV5O
polbehavior,4045487,DVN/Q7SFJW,https://doi.org/10.7910/DVN/Q7SFJW,10.7910,2020-08-29,s3://10.7910/DVN/Q7SFJW,,10.7910/DVN/Q7SFJW
polbehavior,4054983,DVN/IRUDXK,https://doi.org/10.7910/DVN/IRUDXK,10.7910,2020-09-02,s3://10.7910/DVN/IRUDXK,,10.7910/DVN/IRUDXK
polbehavior,4081597,DVN/IOX23B,https://doi.org/10.7910/DVN/IOX23B,10.7910,2020-09-20,s3://10.7910/DVN/IOX23B,,10.7910/DVN/IOX23B
polbehavior,4093285,DVN/IXOMN4,https://doi.org/10.7910/DVN/IXOMN4,10.7910,2020-09-24,s3://10.7910/DVN/IXOMN4,,10.7910/DVN/IXOMN4
polbehavior,4099983,DVN/CTWSDT,https://doi.org/10.7910/DVN/CTWSDT,10.7910,2020-10-03,s3://10.7910/DVN/CTWSDT,,10.7910/DVN/CTWSDT
polbehavior,4158225,DVN/RZVEJ7,https://doi.org/10.7910/DVN/RZVEJ7,10.7910,2020-10-29,s3://10.7910/DVN/RZVEJ7,,10.7910/DVN/RZVEJ7
polbehavior,4160080,DVN/9IZO5I,https://doi.org/10.7910/DVN/9IZO5I,10.7910,2020-11-09,s3://10.7910/DVN/9IZO5I,,10.7910/DVN/9IZO5I
polbehavior,4160946,DVN/2CD3VZ,https://doi.org/10.7910/DVN/2CD3VZ,10.7910,2020-10-30,s3://10.7910/DVN/2CD3VZ,,10.7910/DVN/2CD3VZ
polbehavior,4171560,DVN/IVLUBU,https://doi.org/10.7910/DVN/IVLUBU,10.7910,2020-11-12,s3://10.7910/DVN/IVLUBU,,10.7910/DVN/IVLUBU
polbehavior,4175670,DVN/JF3Z7V,https://doi.org/10.7910/DVN/JF3Z7V,10.7910,2020-11-17,s3://10.7910/DVN/JF3Z7V,,10.7910/DVN/JF3Z7V
polbehavior,4176608,DVN/RGZWNJ,https://doi.org/10.7910/DVN/RGZWNJ,10.7910,2020-11-18,s3://10.7910/DVN/RGZWNJ,,10.7910/DVN/RGZWNJ
polbehavior,4180095,DVN/IJIBH3,https://doi.org/10.7910/DVN/IJIBH3,10.7910,2020-11-20,s3://10.7910/DVN/IJIBH3,,10.7910/DVN/IJIBH3
polbehavior,4271475,DVN/XJ2BDK,https://doi.org/10.7910/DVN/XJ2BDK,10.7910,2020-12-21,s3://10.7910/DVN/XJ2BDK,,10.7910/DVN/XJ2BDK
polbehavior,4278980,DVN/3DIDV7,https://doi.org/10.7910/DVN/3DIDV7,10.7910,2020-12-29,s3://10.7910/DVN/3DIDV7,,10.7910/DVN/3DIDV7
polbehavior,4285713,DVN/0BLAWN,https://doi.org/10.7910/DVN/0BLAWN,10.7910,2021-01-04,s3://10.7910/DVN/0BLAWN,,10.7910/DVN/0BLAWN
polbehavior,4291531,DVN/VQCGNW,https://doi.org/10.7910/DVN/VQCGNW,10.7910,2021-01-09,s3://10.7910/DVN/VQCGNW,,10.7910/DVN/VQCGNW
polbehavior,4298442,DVN/ZRWAR0,https://doi.org/10.7910/DVN/ZRWAR0,10.7910,2021-01-11,s3://10.7910/DVN/ZRWAR0,,10.7910/DVN/ZRWAR0
polbehavior,4298537,DVN/XWLQ6P,https://doi.org/10.7910/DVN/XWLQ6P,10.7910,2021-01-18,s3://10.7910/DVN/XWLQ6P,,10.7910/DVN/XWLQ6P
polbehavior,4302093,DVN/ZEYLMH,https://doi.org/10.7910/DVN/ZEYLMH,10.7910,2021-01-15,s3://10.7910/DVN/ZEYLMH,,10.7910/DVN/ZEYLMH
polbehavior,4305122,DVN/8GWO7H,https://doi.org/10.7910/DVN/8GWO7H,10.7910,2021-01-22,s3://10.7910/DVN/8GWO7H,,10.7910/DVN/8GWO7H
polbehavior,4306079,DVN/GJIIU3,https://doi.org/10.7910/DVN/GJIIU3,10.7910,2021-01-20,s3://10.7910/DVN/GJIIU3,,10.7910/DVN/GJIIU3
polbehavior,4308283,DVN/8KQHYP,https://doi.org/10.7910/DVN/8KQHYP,10.7910,2021-01-22,s3://10.7910/DVN/8KQHYP,,10.7910/DVN/8KQHYP
polbehavior,4309128,DVN/UIF9BL,https://doi.org/10.7910/DVN/UIF9BL,10.7910,2021-01-22,s3://10.7910/DVN/UIF9BL,,10.7910/DVN/UIF9BL
polbehavior,4326389,DVN/ZNBYLT,https://doi.org/10.7910/DVN/ZNBYLT,10.7910,2021-01-25,s3://10.7910/DVN/ZNBYLT,,10.7910/DVN/ZNBYLT
polbehavior,4329406,DVN/J8TLGX,https://doi.org/10.7910/DVN/J8TLGX,10.7910,2021-01-26,s3://10.7910/DVN/J8TLGX,,10.7910/DVN/J8TLGX
polbehavior,4330789,DVN/J62BZM,https://doi.org/10.7910/DVN/J62BZM,10.7910,2021-01-28,s3://10.7910/DVN/J62BZM,,10.7910/DVN/J62BZM
polbehavior,4377802,DVN/K8J8GU,https://doi.org/10.7910/DVN/K8J8GU,10.7910,2021-02-11,s3://10.7910/DVN/K8J8GU,,10.7910/DVN/K8J8GU
polbehavior,4378692,DVN/ONMBPF,https://doi.org/10.7910/DVN/ONMBPF,10.7910,2021-02-12,s3://10.7910/DVN/ONMBPF,,10.7910/DVN/ONMBPF
polbehavior,4411250,DVN/YCOSD2,https://doi.org/10.7910/DVN/YCOSD2,10.7910,2021-02-17,s3://10.7910/DVN/YCOSD2,,10.7910/DVN/YCOSD2
polbehavior,4443553,DVN/DYHANZ,https://doi.org/10.7910/DVN/DYHANZ,10.7910,2021-03-16,s3://10.7910/DVN/DYHANZ,,10.7910/DVN/DYHANZ
polbehavior,4458526,DVN/RTUBVV,https://doi.org/10.7910/DVN/RTUBVV,10.7910,2021-03-15,s3://10.7910/DVN/RTUBVV,,10.7910/DVN/RTUBVV
polbehavior,4494496,DVN/SZNZBV,https://doi.org/10.7910/DVN/SZNZBV,10.7910,2021-04-09,s3://10.7910/DVN/SZNZBV,,10.7910/DVN/SZNZBV
polbehavior,4494619,DVN/IB9OSK,https://doi.org/10.7910/DVN/IB9OSK,10.7910,2021-04-01,s3://10.7910/DVN/IB9OSK,,10.7910/DVN/IB9OSK
polbehavior,4551044,DVN/5ZAFIF,https://doi.org/10.7910/DVN/5ZAFIF,10.7910,2021-04-13,s3://10.7910/DVN/5ZAFIF,,10.7910/DVN/5ZAFIF
polbehavior,4554343,DVN/LYW91V,https://doi.org/10.7910/DVN/LYW91V,10.7910,2021-04-24,s3://10.7910/DVN/LYW91V,,10.7910/DVN/LYW91V
polbehavior,4604314,DVN/FIHGN0,https://doi.org/10.7910/DVN/FIHGN0,10.7910,2021-04-30,s3://10.7910/DVN/FIHGN0,,10.7910/DVN/FIHGN0
