file_in,title,journal,%,average marginal component effect,Average treatment effect,carr.{20}experiment,choice experiment,coefficient,condition,"conduct.{1,70}experiment","utili[sz].{1,70}experiment",confidence interval,conjoint experiment,control,control group,difference-in-differences,estimator,experimental design,experimental group,experimental research,field experiment,instrumental variable,interaction,internet experiment,intervention,likelihood estimator,manipulation,lab experiment,maximum likelihood estimator,measure,model,multilevel experiment,natural experiment,null result,online survey experiment,p <,p =,p >,p<,p=,p>,participa,population,posttest,pretest,predict,predicted probab,causal,sample size,quasi-experimental,random,random utility model,randomized control trial,RCT,RDD,regression discontinuity design,statistical significance,statistically significant,survey experiment,treatment effect,treatment group,validity,list survey,vignette,vignette experiment,β,effect,design,results,plot,figure,subject,recruit,random.{10}assign,control condition,mechanical turk,mturk,causal inference,µ,yougov,polimetrix,qualtrics,count_experiment,nchar
10.1111_pops.12202,Checking for systematic value preferences using the method of triads,Political Psychology,10,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,49,0,0,0,0,18,1,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,1,4,0,0,0,19,0,0,0,0,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72793
10.1111_pops.12204,"Distributive justice for others, collective angst, and support for exclusion of immigrants",Political Psychology,11,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,3,0,4,0,0,10,12,0,0,0,0,16,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,28,2,3,0,8,0,0,0,0,3,0,0,0,0,0,0,14,71990
10.1111_pops.12220,Attitudes toward immigration: the role of personal predispositions,Political Psychology,3,0,0,0,0,0,4,0,0,0,0,12,0,0,0,2,0,0,0,0,17,0,0,0,2,0,0,6,18,0,0,0,0,7,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,21,4,18,0,5,1,0,0,0,0,0,0,0,0,0,0,24,70541
10.1111_pops.12225,Feeling hopeful inspires support for social change,Political Psychology,11,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,8,0,0,0,0,34,47,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,1,13,0,5,0,0,0,4,4,0,1,0,0,0,0,8,59476
10.1111_pops.12228,Changes in income predict change in social trust: a longitudinal analysis,Political Psychology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,5,27427
10.1111_pops.12229,In defenceof the in-group historical narrative in an intractable intergroup conflict: an individual-difference perspective,Political Psychology,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,26,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,7,62718
10.1111_pops.12235,Stereotyping or projection? {How} white and black voters estimate black candidates' ideology,Political Psychology,24,0,0,0,0,1,2,1,0,0,0,8,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,2,18,0,0,0,0,26,11,0,0,0,0,0,6,0,0,4,0,1,0,0,2,0,0,0,0,0,0,3,1,0,0,3,0,0,0,3,21,6,32,0,13,0,0,0,1,0,0,0,0,0,0,0,41,64024
10.1111_pops.12236,Emotions and emotion regulation in intractable conflict: studying emotional processes within a unique context,Political Psychology,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,1,0,0,2,0,1,0,7,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,16,0,8,0,0,0,4,0,0,0,0,0,0,0,10,144513
10.1111_pops.12237,Evolutionary political psychology: on the origin and structure of heuristics and biases in politics,Political Psychology,1,0,0,0,0,0,11,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,14,5,2,0,6,0,4,0,0,0,0,0,0,0,0,0,15,147566
10.1111_pops.12244,Climate-science communication and themeasurement problem,Political Psychology,94,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,46,11,0,0,0,0,4,0,0,0,0,0,1,21,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,18,8,47,2,0,0,1,0,0,0,0,2,0,0,17,152207
10.1111_pops.12252,Reaching across the dmz: identity uncertainty and reunification on the korean peninsula,Political Psychology,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,12,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,5,32189
10.1111_pops.12255,"Accuracy motivations, predispositions, and social information in political discussion networks",Political Psychology,20,0,0,0,0,1,0,0,0,1,0,31,1,0,0,2,1,0,0,0,3,0,0,0,2,0,0,1,11,0,0,1,0,3,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,12,0,0,0,2,0,0,0,0,17,6,23,3,22,0,0,0,0,0,0,0,0,0,0,0,43,74597
10.1111_pops.12256,Attractiveness and facial competence bias face-based inferences of candidate ideology,Political Psychology,72,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,24,0,13,0,9,1,0,0,0,0,0,0,0,0,0,0,39,64443
10.1111_pops.12258,Explaining the appeal of populist right-wing parties in times of economic prosperity,Political Psychology,44,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1,5,62620
10.1111_pops.12259,National images as integrated schemas: subliminal primes of image attributes shape foreign policy preferences,Political Psychology,13,0,0,0,0,3,16,0,2,0,0,27,0,0,0,0,0,1,0,0,4,0,2,0,2,0,0,4,6,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,3,10,0,0,1,0,0,2,0,0,0,0,0,0,0,44,61996
10.1111_pops.12261,Saving face: identifying voter responses to black candidates and female candidates,Political Psychology,115,0,0,0,0,0,35,0,0,0,0,2,0,0,0,0,0,8,1,0,5,0,0,0,0,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,22,4,29,0,0,5,0,0,0,2,3,0,0,0,0,0,66,80923
10.1111_pops.12264,Anxiety as a barrier to information processing in the event of a cyberattack,Political Psychology,51,0,0,0,0,3,3,0,0,0,0,12,5,0,0,1,2,1,0,0,0,0,0,0,12,0,0,5,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52139
10.1111_pops.12268,"Power, conflict, and community: how gendered views of political power influence women's political ambition",Political Psychology,25,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,19,6,0,0,0,0,18,0,0,0,0,0,2,2,0,0,4,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,2,7,0,0,0,0,0,12,64415
10.1111_pops.12273,"No postmaterialists in foxholes: postmaterialist values, nationalism, and national threat in the people's republic of china",Political Psychology,41,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,7,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28641
10.1111_pops.12275,I only have eyes for you: does implicit social pressure increase voter turnout?,Political Psychology,23,0,0,0,0,0,6,0,0,0,0,34,24,0,0,1,0,0,7,0,4,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15,0,2,9,6,0,0,0,0,70,3,41,0,7,5,0,0,0,1,2,0,0,0,0,1,48,63859
10.1111_pops.12279,How discrimination impacts sociopolitical behavior: a multidimensional perspective,Political Psychology,88,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,23,0,0,0,0,16,0,0,0,0,0,1,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,1,15,0,9,0,0,0,0,0,0,0,0,0,0,0,5,104034
10.1111_pops.12280,Candidate voice pitch influences election outcomes,Political Psychology,17,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,4,6,0,0,0,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,17,0,4,0,0,0,0,0,0,0,0,4,0,0,21,53892
10.1111_pops.12281,A closer look at eyespot effects on voter turnout: reply to matland and murray,Political Psychology,13,0,0,0,0,0,15,0,0,1,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,7,0,2,0,0,0,0,22,1,20,0,5,1,0,0,4,0,0,1,0,0,0,0,47,26367
10.1111_pops.12283,"Problem representation, option generation, and poliheuristic theory: an experimental analysis",Political Psychology,47,0,0,0,0,2,12,0,0,0,0,10,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,1,16,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,7,0,5,6,0,0,0,0,0,0,0,0,0,0,16,51973
10.1111_pops.12285,Some dare call it conspiracy: labeling something a conspiracy theory does not reduce belief in it,Political Psychology,12,0,0,0,0,0,16,1,0,0,0,4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,34,4,3,0,2,4,0,0,2,4,14,0,0,0,0,1,47,42995
10.1111_pops.12288,"Political psychology, political emotions and their implications for good governance and citizenship",Political Psychology,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46125
10.1111_pops.12290,From stigmatized immigrants to radical right voting: a multilevel study on the role of threat and contact,Political Psychology,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,1,0,0,5,0,0,0,0,0,0,8,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,6,67500
10.1111_pops.12291,Children cover your eyes: masculine honor and the role of blind patriotism in teaching national allegiance to posterity,Political Psychology,10,0,0,0,0,1,25,0,0,1,0,5,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,8,14,0,0,0,0,22,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,6,0,0,0,0,0,6,0,0,0,0,0,9,67631
10.1111_pops.12292,Fear and implicit racism: whites' support for voter id laws,Political Psychology,31,0,0,0,0,1,85,0,1,2,0,40,3,0,0,1,0,1,0,0,6,0,0,0,4,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,47,3,27,0,43,0,0,0,24,6,0,0,0,0,0,0,22,64423
10.1111_pops.12294,Patriotism's impact on cooperation with the state: an experimental study on tax compliance,Political Psychology,52,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,29,0,0,1,1,0,1,0,0,0,0,0,0,0,35,57598
10.1111_pops.12295,Contact and community: the role of social interactions for a political identity,Political Psychology,11,0,0,0,0,7,1,0,0,0,0,45,35,0,0,0,3,0,0,0,47,0,0,0,0,0,0,2,29,0,0,0,0,17,0,0,7,8,0,0,1,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,37,2,19,0,8,0,0,0,1,0,0,0,0,0,0,0,6,58809
10.1111_pops.12303,"How politicians' reelection efforts can reduce public trust, electoral support, and policy approval",Political Psychology,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,22,0,0,1,51,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,30,9,17,0,18,5,0,0,0,0,0,0,0,0,0,0,20,64424
10.1111_pops.12305,"Cueing patriotism, prejudice, and partisanship in the age of obama: experimental tests of u.s. {Flag} imagery effects in presidential elections",Political Psychology,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,2,1,0,0,3,0,0,0,0,13,2,27,0,5,1,1,0,0,5,2,0,0,3,0,1,28,63424
10.1111_pops.12307,Differences in media preference mediate the link between personality and political orientation,Political Psychology,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,12,0,5,0,0,0,0,4,8,0,0,0,0,0,5,64663
10.1111_pops.12311,Consequences of politicians' disrespectful communication depend on social judgment dimensions and voters' moral identity,Political Psychology,39,0,0,0,0,0,4,0,0,2,0,5,0,0,0,1,0,0,0,0,3,0,0,0,7,0,0,3,15,0,0,0,0,36,0,4,0,0,0,0,1,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28,5,13,0,5,1,0,0,0,0,0,0,0,0,0,0,6,62210
10.1111_pops.12315,Racial attitudes predicted changes in ostensibly race-neutral political attitudes under the obama administration,Political Psychology,43,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,29,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,11,0,13,0,0,0,0,0,0,0,0,0,0,0,5,64500
10.1111_pops.12316,Mapping lay perceptions of contemporary global culture and its ideological and political correlates,Political Psychology,16,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,27,0,0,0,0,12,0,0,0,0,0,0,4,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7,0,15,0,0,0,0,0,0,0,0,0,0,0,10,66200
10.1111_pops.12320,"Power, gender, and group discussion",Political Psychology,31,0,0,0,0,0,12,0,0,1,0,28,0,0,0,1,0,0,1,0,26,0,3,0,1,1,0,26,27,0,0,0,0,3,0,0,0,0,0,1,1,0,0,4,0,3,0,0,2,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,92,3,45,0,36,5,0,0,0,0,0,0,0,0,0,0,93,151011
10.1111_pops.12322,Building a tower of babel? {Integrating} core motivations and features of social structure into the political psychology of political action,Political Psychology,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,3,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,127236
10.1111_pops.12323,Ideology and post-colonial society,Political Psychology,10,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,8,118,0,0,0,0,14,0,0,0,0,0,0,24,0,0,18,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,16,1,30,0,0,0,0,0,0,0,0,0,0,0,13,186969
10.1111_pops.12331,"Anxiety, sophistication, and resistance to persuasion: evidence from a quasi-experimental survey on global climate change",Political Psychology,19,0,0,0,0,0,2,0,0,0,0,10,0,0,0,2,0,1,1,0,8,0,0,0,1,0,0,11,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,6,0,0,0,2,0,0,0,0,33,2,24,0,9,0,0,0,0,0,0,0,0,0,0,0,26,76297
10.1111_pops.12332,Why the sky didn't fall: mobilizing anger in reaction to voter id laws,Political Psychology,24,0,0,0,0,5,25,1,0,0,0,17,1,0,0,1,0,1,3,0,6,0,0,0,5,0,0,4,9,0,0,0,1,9,0,0,8,1,0,0,1,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,38,3,25,1,31,0,0,0,3,2,2,0,0,0,0,0,18,83560
10.1111_pops.12335,Do politicians take risks like the rest of us? {An} experimental test of prospect theory under mps,Political Psychology,60,0,0,0,1,0,0,0,0,0,0,6,1,0,0,4,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,3,0,2,1,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,87,8,20,0,2,0,0,0,0,0,0,0,0,0,0,0,45,66795
10.1111_pops.12337,The social structure of political echo chambers: variation in ideological homophily in online networks,Political Psychology,18,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,18,0,0,0,0,0,0,11,0,0,1,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,0,19,0,10,1,1,0,0,0,0,1,0,0,0,0,6,70650
10.1111_pops.12339,Finding the right value: framing effects on domain experts,Political Psychology,10,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,2,0,6,0,0,0,1,0,0,6,21,0,0,0,0,12,0,0,0,0,0,0,4,10,6,0,0,0,1,0,4,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,61,8,14,0,10,1,0,0,0,0,0,0,0,0,0,0,16,64883
10.1111_pops.12340,Reciprocity and discrimination: an experiment of hindu-muslim cooperation in indian slums,Political Psychology,23,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,1,4,0,3,0,2,0,0,0,0,7,14,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,11,1,0,3,0,0,0,0,0,0,5,0,8,3,1,0,0,0,0,28,7,8,0,5,7,1,0,0,0,0,0,0,0,0,0,59,66414
10.1111_pops.12343,Education and social trust: testing a causal hypothesis using the discordant twin design,Political Psychology,14,0,0,0,0,0,0,0,2,0,0,9,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,9,16,0,0,0,0,3,0,0,0,0,0,1,11,0,0,0,0,16,0,0,3,0,0,0,0,0,2,4,0,2,0,1,0,0,0,0,39,18,32,0,2,0,0,0,0,0,0,1,0,0,0,0,7,66835
10.1111_pops.12348,"Explaining the inexplicable: differences in attributions for the holocaust in germany, israel, and poland",Political Psychology,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,5,69025
10.1111_pops.12353,"One} nation under god"""": the system-justifying function of symbolically aligning god and government",Political Psychology,7,0,0,0,0,2,30,0,0,0,0,19,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,6,1,0,0,0,0,12,0,0,0,0,0,0,3,0,1,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,44,1,18,1,8,0,0,0,0,5,0,0,0,0,0,0,7,62650
10.1111_pops.12356,Evaluating political acculturation strategies: the perspective of the majority and other minority groups,Political Psychology,26,0,0,0,0,0,43,0,0,0,0,7,0,0,0,2,0,0,0,0,12,0,0,0,1,0,0,1,7,0,0,0,0,9,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,65686
10.1111_pops.12360,Social norms and egalitarian values mitigate authoritarian intolerance toward sexual minorities,Political Psychology,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,12,0,0,0,0,15,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,8,0,13,0,0,0,0,0,0,0,0,0,0,0,5,64365
10.1111_pops.12362,Ratio bias and policy preferences: how equivalency framing of numbers can affect attitudes,Political Psychology,46,0,0,0,1,1,12,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,15,0,0,0,0,6,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,48,4,14,0,13,0,0,0,0,0,0,0,0,1,0,0,31,61480
10.1111_pops.12374,Do disagreeable political discussion networks undermine attitude strength?,Political Psychology,7,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,12,2,29,0,8,3,0,0,0,0,0,0,0,0,0,0,7,65233
10.1111_pops.12376,Quest for significance and violent extremism: the case of domestic radicalization,Political Psychology,98,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,0,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,8,65525
10.1111_pops.12379,"Negative affectivity, political contention, and turnout: a genopolitics field experiment",Political Psychology,3,0,0,0,0,3,4,2,0,0,0,13,1,0,0,0,1,2,7,0,14,0,2,0,5,0,0,4,7,0,0,0,0,6,0,0,0,0,0,0,16,0,0,1,0,5,1,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,25,4,25,0,3,6,0,0,2,0,0,2,0,0,0,0,38,73720
10.1111_pops.12384,Collective trauma from the lab to the real world: the effects of the holocaust on contemporary israeli political cognitions,Political Psychology,33,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,26,0,0,0,0,0,1,8,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,1,30,0,8,0,0,0,3,0,0,0,0,0,0,0,13,70233
10.1111_pops.12387,"Our followers are lions, theirs are sheep: how social identity shapes theories about followership and social influence",Political Psychology,12,0,0,0,0,0,7,0,0,0,0,3,0,0,0,1,0,1,0,0,7,0,0,0,4,0,0,5,6,0,0,0,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,4,27,0,4,0,0,0,0,3,3,0,0,0,0,0,13,72121
10.1111_pops.12391,Self-censorship as a socio-political-psychological phenomenon: conception and research,Political Psychology,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,10,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,7,126882
10.1111_pops.12393,The principle-implementation gap in attitudes towards racial equality (and how to close it),Political Psychology,39,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,18,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,9,144811
10.1111_pops.12396,Science curiosity and political information processing,Political Psychology,21,0,0,0,0,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,9,0,0,0,0,5,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,1,8,0,46,1,0,0,0,0,0,0,0,2,0,0,19,67179
10.1111_pops.12398,Implicit candidate-trait associations in political campaigns,Political Psychology,24,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,49,2,22,0,3,12,0,0,0,7,12,0,0,0,0,0,14,77256
10.1111_pops.12401,The role of implicit attitudes in populist radical-right support,Political Psychology,19,0,0,0,0,4,1,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,50,35,0,0,0,1,14,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,9,1,33,2,3,0,0,0,0,0,0,0,0,0,0,0,7,71473
10.1111_pops.12402,Challenged expectations: mere exposure effects on attitudes about transgender people and rights,Political Psychology,23,0,0,0,0,0,15,0,1,1,0,14,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,28,0,0,0,0,15,0,0,3,0,0,0,2,1,6,1,0,3,0,0,1,0,0,0,0,0,0,1,2,1,7,1,0,9,0,0,25,4,15,1,9,1,0,0,0,3,2,1,0,1,1,0,21,70938
10.1111_pops.12403,Perceived conflict and leader dominance: individual and contextual factors behind preferences for dominant leaders,Political Psychology,12,0,0,0,0,0,37,0,0,0,0,18,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,13,0,2,0,0,22,0,15,0,16,1,0,0,12,0,0,0,0,2,0,0,34,73114
