file_in	title	journal	%	average marginal component effect	Average treatment effect	carr.{20}experiment	choice experiment	coefficient	condition	conduct.{1,70}experiment	utili[sz].{1,70}experiment	confidence interval	conjoint experiment	control	control group	difference-in-differences	estimator	experimental design	experimental group	experimental research	field experiment	instrumental variable	interaction	internet experiment	intervention	likelihood estimator	manipulation	lab experiment	maximum likelihood estimator	measure	model	multilevel experiment	natural experiment	null result	online survey experiment	p <	p =	p >	p<	p=	p>	participa	population	posttest	pretest	predict	predicted probab	causal	sample size	quasi-experimental	random	random utility model	randomized control trial	RCT	RDD	regression discontinuity design	statistical significance	statistically significant	survey experiment	treatment effect	treatment group	validity	list survey	vignette	vignette experiment	β	effect	design	results	plot	figure	subject	recruit	random.{10}assign	control condition	mechanical turk	mturk	causal inference	µ	yougov	polimetrix	qualtrics	count_experiment	nchar
10.1017_s1537592719003712	Who fights for reputation: the psychology of leaders in international conflict. {By} keren yarhi-milo. {Princeton}, nj: princeton university press, 2018. 376p. \$95.00 cloth, \$32.95 paper.	Perspectives on Politics	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	3	0	0	8	0	0	0	0	0	0	0	0	0	0	10	28676
10.1007_s11109-018-9477-1	Black politics: how anger influences the political actions blacks pursue to reduce racial inequality	Political Behavior	26	0	0	0	0	1	122	1	2	0	0	56	0	0	0	1	0	0	0	0	5	0	0	0	15	1	0	7	5	0	0	0	0	13	1	0	0	0	0	2	2	0	0	4	0	0	2	0	2	0	0	0	0	0	0	5	1	1	0	0	0	0	0	7	33	2	16	0	4	0	0	0	45	0	0	0	0	0	0	2	22	63001
10.1111_1475-6765.12264	Attitudes towards highly skilled and low-skilled immigration in europe: a survey experiment in 15 european countries	European Journal of Political Research	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	2	0	1	0	0	17	0	0	0	1	0	0	10	39	0	0	0	0	8	0	0	0	0	0	0	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	3	14	3	1	3	0	0	0	0	33	3	39	0	19	0	0	0	0	0	0	0	0	4	0	0	28	68314
10.1016_j.spacepol.2019.02.001	Changing the paradigm on human enhancements: the special case of modifications to counter bone loss for manned mars missions	Space Policy	3	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	59643
10.1017_psrm.2015.46	Ram volume 3 issue 3 cover and back matter	Political Science Research and Methods	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	15	13789
10.1017_s0003055420000325	Learning about {Growth} and {Democracy	American Political Science Review	32	0	0	0	0	4	5	0	0	0	0	9	0	0	1	0	0	0	0	0	3	0	2	0	1	0	0	6	103	0	0	0	0	3	0	0	0	0	0	0	2	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	1	25	8	28	20	0	0	0	0	0	0	0	0	0	0	8	84771
10.1111_padm.12374	Do tax officials use double standards in evaluating citizen-clients? {A} policy-capturing study among dutch frontline tax officials	Public Administration	12	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	2	0	0	45	0	0	0	0	0	0	4	32	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	5	0	3	0	0	30	12	2	0	4	0	0	0	0	0	0	0	0	0	0	0	13	65180
10.1017_s1537592716003145	A discussion of dawn langan teele's field experiments and their critics: essays on the uses and abuses of experimentation in the social sciences	Perspectives on Politics	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	6	0	0	0	0	4	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	2	5	5	0	0	8	0	0	0	0	0	7	0	0	0	0	143	40752
10.1017_s0003055410000493	Dynamic {Public} {Opinion}: {Communication} {Effects} over {Time	American Political Science Review	5	0	0	0	0	0	31	1	0	0	0	32	23	0	0	1	0	0	0	0	1	0	0	0	22	0	0	6	2	0	1	0	0	0	0	6	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	62	4	28	1	25	20	0	0	1	0	0	0	0	0	0	0	74	104816
10.1177_1478929918786852	Fighting misperceptions and doubting journalists' objectivity: a review of fact-checking literature	Political Studies Review	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	1	7	0	0	4	0	0	0	0	0	0	0	0	0	0	33	47509
10.1111_j.1468-5965.2011.02172_4.x			0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	6	45022
10.1093_jopart_muv025	Political mobility and dynamic diffusion of innovation: the spread of municipal pro-business administrative reform in china	Journal of Public Administration Research and Theory	4	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	29	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	2	4	0	3	0	0	0	0	0	0	0	0	0	0	0	7	84027
10.1093_poq_nfaa043	Inequality, media frames, and public support for welfare	Public Opinion Quarterly	0	0	0	0	0	2	3	1	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	17	3	12	1	14	5	0	0	0	1	0	0	0	0	0	0	15	68461
10.1111_pops.12220	Attitudes toward immigration: the role of personal predispositions	Political Psychology	3	0	0	0	0	0	4	0	0	0	0	12	0	0	0	2	0	0	0	0	17	0	0	0	2	0	0	6	18	0	0	0	0	7	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	21	4	18	0	5	1	0	0	0	0	0	0	0	0	0	0	24	70541
10.1017_s0003055420000374	When to {Worry} about {Sensitivity} {Bias}: {A} {Social} {Reference} {Theory} and {Evidence} from 30 {Years} of {List} {Experiments	American Political Science Review	47	0	0	0	0	0	1	2	0	3	0	15	2	0	7	0	0	0	3	0	1	0	0	0	0	0	0	14	10	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	17	0	7	0	0	0	0	0	0	1	1	0	3	2	0	0	0	0	2	35	17	0	19	27	0	0	0	0	0	0	0	0	0	0	128	101918
10.1017_s0022381610000216	Short-term communication effects or longstanding dispositions? {The} public's response to the financial crisis of 2008	The Journal of Politics	43	0	0	0	0	1	22	2	0	0	0	4	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	1	0	0	0	0	0	3	2	0	2	0	0	0	0	0	0	22	4	12	0	17	1	0	0	1	0	0	0	0	0	0	0	37	65586
10.1017_s0007123415000393	A categorization theory of spatial voting: how the center divides the political space	British Journal of Political Science	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	7	0	1	0	0	0	0	8	66	0	1	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	15	0	27	1	11	0	0	0	0	0	0	0	0	0	0	0	7	77534
10.1080_10584609.2014.944324	Internet access does not improve political interest, efficacy, and knowledge for late adopters	Political Communication	8	0	0	0	0	0	0	0	0	1	0	25	9	0	0	1	0	0	5	0	3	0	1	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	8	0	0	4	0	8	1	2	10	0	0	0	0	0	1	7	0	0	9	3	0	0	0	0	28	17	29	0	4	0	1	0	0	0	0	1	0	0	0	0	12	66017
10.1093_ia_iiab035	Transforming practices of diplomacy: the european external action service and digital disinformation	International Affairs	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	72275
10.1017_s1049096519001550	2019 apsa organized section awards	PS: Political Science \& Politics	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	7	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	122219
10.1007_s11109-009-9100-6	Social networks and the affective impact of political disagreement	Political Behavior	9	0	0	0	0	2	1	0	0	0	0	31	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	20	1	13	0	0	2	0	0	0	0	0	4	0	0	0	0	7	72385
10.1017_s0260210513000533	Resilience and the 'everyday': beyond the paradox of 'liberal peace'	Review of International Studies	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	5	93073
10.1080_14650045.2019.1643721	Reflexivity and temporality in researching violent settings: problems with the replicability and transparency regime	Geopolitics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	0	4	0	0	0	0	0	1	0	0	0	0	17	84052
10.1086_697123	Fear of gender favoritism and vote choice during the 2008 presidential primaries	The Journal of Politics	39	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	10	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	2	1	0	0	0	0	0	0	0	0	0	0	9	64852
10.1177_0022002721994085	Trade rage: audience costs and international trade	Journal of Conflict Resolution	2	0	0	0	0	5	13	0	0	0	0	4	0	0	0	2	0	2	0	0	5	0	1	0	4	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	2	6	2	2	3	3	0	9	0	0	25	8	37	1	23	3	0	0	2	7	10	0	0	0	0	1	20	81584
10.1016_j.ejpoleco.2017.06.001	Immigration, assimilation, and the future of public education	European Journal of Political Economy	63	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	70	0	0	0	0	0	2	0	0	0	0	0	97	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	28	1	0	0	0	0	0	0	0	0	0	0	0	0	9	143108
10.1080_03003930.2020.1794844	No uber, no tourists? {Public} attitudes toward municipal regulation of the sharing economy	Local Government Studies	95	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	16	0	1	1	0	0	0	0	0	0	0	2	0	0	11	46504
10.1177_1065912918755508	Can deliberative minipublics influence public opinion? {Theory} and experimental evidence	Political Research Quarterly	17	0	0	0	0	0	30	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10	19	0	0	0	1	0	0	0	0	0	0	0	6	0	0	3	0	8	0	0	5	0	0	0	0	0	4	4	17	0	0	0	0	0	0	0	36	6	27	2	15	0	2	0	1	0	0	0	0	0	0	2	31	67951
10.1080_13563467.2019.1680961	Sovereign debt management and the transformation from keynesian to neoliberal monetary governance in britain	New Political Economy	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	70036
10.1007_s11109-019-09550-z	Exposure to immigration and admission preferences: evidence from france	Political Behavior	22	2	0	0	1	3	4	3	0	2	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	27	2	0	1	1	0	0	1	0	0	0	0	0	21	0	0	4	0	4	1	0	3	0	0	0	0	0	0	10	2	0	0	0	0	2	1	0	5	4	40	2	5	3	0	0	0	0	0	1	0	0	0	0	25	82892
10.1017_psrm.2020.6	The shape of and solutions to the mturk quality crisis	Political Science Research and Methods	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	8	7	0	0	0	0	10	7	0	0	0	0	0	3	0	0	0	0	0	1	0	5	0	0	0	0	0	1	0	0	0	0	4	0	3	1	0	3	0	16	0	17	17	2	0	0	13	44	0	0	1	0	5	32	61200
10.1177_0032321717742835	Fear of electoral violence and its impact on political knowledge in sub-saharan africa	Political Studies	9	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	9	30	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8	62579
10.1007_s12116-017-9254-x	Institutional performance and vote buying in india	Studies in Comparative International Development	20	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	0	2	0	0	6	0	0	0	0	0	0	6	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	13	5	4	0	0	3	0	0	0	0	0	3	0	0	0	0	9	68048
10.1017_s0003055416000265	Language {Policy} and {Human} {Development	American Political Science Review	11	0	0	0	0	16	0	0	0	0	0	16	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	41	3	0	1	0	0	33	0	0	0	0	0	0	27	0	0	1	0	5	0	0	2	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	38	0	36	1	7	24	0	0	0	0	0	0	0	0	0	0	5	129698
10.1177_0010414019843556	Protests and voter defections in electoral autocracies: evidence from russia	Comparative Political Studies	1	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	8	1	22	0	3	0	0	0	0	0	0	0	0	0	0	0	5	81310
10.1093_pan_mpr047	Coder reliability and misclassification in the human coding of party manifestos	Political Analysis	6	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	6	2	27	6	3	14	0	0	0	0	0	0	0	0	0	0	17	59375
10.1017_s1743923x14000051	Gender and legislative performance in india	Politics \& Gender	27	0	0	0	0	3	0	0	0	0	0	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	1	3	6	0	0	0	0	3	6	1	0	1	0	8	0	0	0	0	30	21	31	1	13	29	0	0	0	0	0	0	0	0	0	0	12	78119
10.1525_curh.2021.120.822.15	Education technology seizes a pandemic opening	Current History	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13	28193
10.1177_0022343315608934	It's only money	Journal of Peace Research	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0	18	0	0	0	0	12	0	0	0	0	0	0	6	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	23	5	9	0	4	1	0	0	0	4	23	0	0	0	0	0	40	57935
10.1007_s11558-016-9261-0	Financing the united nations: explaining variation in how donors provide funding to the un	The Review of International Organizations	0	0	0	0	0	1	35	0	0	0	0	109	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	10	27	0	0	0	0	0	17	0	0	0	0	0	1	0	0	2	0	11	0	0	1	0	0	0	0	0	2	4	0	0	0	2	0	0	0	0	17	5	33	0	15	2	0	0	10	0	0	2	0	0	0	0	92	119919
10.1007_s11127-012-0040-z	Institutions, information, and faction: an experimental test of riker's federalism thesis for political parties	Public Choice	0	0	0	0	0	0	15	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	1	13	0	0	0	0	0	0	0	0	0	0	1	0	0	13	37184
10.1016_j.marpol.2020.104157	Crafting a sustainability transition experiment for the brazilian blue economy	Marine Policy	16	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	12	0	1	0	0	0	0	0	0	0	0	0	0	0	70	77947
10.1111_pops.12482	Expressive versus instrumental partisanship in multiparty european systems	Political Psychology	41	0	0	0	0	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	22	63	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	1	10	6	35	2	1	0	0	0	0	0	0	1	0	0	10	102084
10.1016_j.marpol.2012.05.003	Evaluation of marine spatial planning	Marine Policy	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	11	41	0	0	10	0	0	0	0	0	0	0	0	0	0	8	105728
10.1093_ijpor_edq053	Seeing through the eyes of the respondent: an eye-tracking study on survey question comprehension	International Journal of Public Opinion Research	2	0	0	0	0	0	9	2	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	9	5	0	0	1	0	0	4	0	0	0	0	0	0	0	11	40514
10.1016_j.polgeo.2012.06.002	"Reading matthew farish's """"the contours of america's cold war"	Political Geography	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	5	74275
10.1017_s0043887115000416	Honor and war	World Politics	0	0	0	0	0	1	2	0	0	0	0	9	1	0	0	0	0	0	0	0	1	0	3	0	2	0	0	1	9	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	10	1	0	8	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	13	4	24	0	10	42	0	0	1	0	0	3	0	0	0	0	20	119764
10.1177_1065912916654988	Foreign policy attitudes toward islamic actors	Political Research Quarterly	7	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	0	0	0	2	0	3	0	4	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	1	0	2	0	0	11	6	34	0	10	0	0	0	0	4	3	0	0	0	0	0	30	59565
10.1086_685380	Mediating the electoral connection: the information effects of voter signals on legislative behavior	The Journal of Politics	18	0	0	0	0	0	1	0	0	0	0	10	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	7	11	0	6	0	0	0	0	0	0	0	0	0	2	0	0	5	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	24	1	6	1	0	0	0	0	0	0	0	0	0	0	9	79755
10.1080_13510347.2017.1315566	Digital media and political opposition in authoritarian systems: russia's 2011 and 2016 duma elections	Democratization	36	0	0	0	0	0	0	0	0	2	0	34	0	0	0	1	0	0	2	0	0	0	3	0	1	0	0	5	41	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	2	0	1	4	0	0	0	0	0	1	6	0	0	0	1	0	0	0	0	18	1	25	0	6	1	0	0	0	0	0	0	0	0	0	0	6	65773
10.1017_s004388711700020x	Endogenous participation	World Politics	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	38	0	0	0	0	0	0	0	0	0	0	7	111617
10.1111_misr.12051	Monitoring the monitors: understanding election observation in today's world	International Studies Review	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20818
10.1093_ijpor_edy035	Changing connotations and the evolution of the effect of wording: labeling asylum seekers in a political campaign	International Journal of Public Opinion Research	15	0	0	0	0	1	27	0	0	0	0	6	1	0	0	0	0	0	1	0	11	0	0	0	1	0	0	0	8	0	3	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	45	6	15	0	12	1	0	0	0	0	0	0	0	0	0	0	25	66119
10.1146_annurev-polisci-032210-144356	Does {Transparency} {Improve} {Governance}?	Annual Review of Political Science	4	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	8	0	8	0	0	0	0	0	0	0	0	0	0	0	15	95824
10.1146_annurev-polisci-062615-020900	Dead {But} {Not} {Gone}: {Contemporary} {Legacies} of {Communism}, {Imperialism}, and {Authoritarianism	Annual Review of Political Science	2	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	3	0	0	0	0	0	1	0	0	0	0	8	95267
10.1093_jopart_mus048	Effects of transparency on the perceived trustworthiness of a government organization: evidence from an online experiment	Journal of Public Administration Research and Theory	7	0	0	0	0	0	1	0	0	0	0	17	13	0	0	2	0	3	0	0	2	0	0	0	5	0	0	1	5	0	0	0	0	10	6	1	0	0	0	0	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	58	7	17	0	3	2	0	0	0	0	0	0	0	0	0	0	41	75738
10.1093_poq_nfv024	Who lies about electoral gifts?	Public Opinion Quarterly	1	0	0	0	0	0	5	0	0	0	0	14	3	0	3	0	0	0	0	0	3	0	0	1	0	0	1	4	9	0	0	0	0	11	2	0	0	0	0	0	1	0	0	1	0	1	0	0	15	0	0	0	0	0	2	1	0	0	2	2	0	5	4	0	6	13	5	0	8	5	0	0	0	0	0	0	0	0	0	0	39	78076
10.1016_j.ejpoleco.2015.06.001	Choice in politics: equivalency framing in economic policy decisions and the influence of expertise	European Journal of Political Economy	55	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	1	6	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	43	5	24	0	0	9	0	0	0	0	0	0	0	0	0	0	16	87842
10.1007_s12116-018-9271-4	Using crowd-sourced data to study public services: lessons from urban india	Studies in Comparative International Development	7	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	3	4	0	0	1	1	0	0	2	0	3	0	0	0	0	15	67332
10.1177_1532673x18759641	From the fec to the ballot box: voter accountability for campaign finance law violations	American Politics Research	27	0	0	0	0	3	29	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	9	0	0	0	0	15	4	0	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	22	0	24	0	8	1	0	0	4	4	4	0	0	0	0	0	27	98425
10.1007_s11109-011-9191-8	Citizens, representatives, and the myth of the decision-making divide	Political Behavior	86	0	0	0	0	1	12	0	0	0	0	5	1	0	0	0	0	1	0	0	3	0	0	0	1	0	0	14	10	0	0	0	0	0	36	0	0	0	0	0	8	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	4	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	21	78550
10.1017_s1474745619000429	Meta-regulation of private standards: the role of regional and international organizations in comparison with the wto	World Trade Review	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	24	0	0	0	0	0	0	0	0	0	0	5	111597
10.1093_jopart_muy058	Behavioral dishonesty in the public sector	Journal of Public Administration Research and Theory	12	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	31	2	0	0	0	0	11	0	0	0	0	0	0	2	0	0	1	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	5	29	0	13	12	0	0	0	0	0	0	0	3	0	0	39	90254
